days,Position X (m),Position Y (m),Position Z (m)
500,76170417270.27362,-21944866820.20774,-10029280276.954357
501,76690616980.71027,-18757787948.166935,-9905503021.134808
502,77059122255.90425,-15533715190.89479,-9762094037.25445
503,77273136356.83011,-12278626229.514647,-9599075240.265938
504,77329962513.94234,-8998704556.465282,-9416491940.343689
505,77227013818.52112,-5700353203.228986,-9214414775.185774
506,76961824987.75154,-2390208895.189747,-8992941883.085825
507,76532066192.17793,924843442.118619,-8752201334.170786
508,75935559153.48537,4237655924.849106,-8492353838.059962
509,75170295740.17796,7540802829.265097,-8213595746.790741
510,74234459308.13338,10826565750.443523,-7916162372.067157
511,73126449051.49556,14086919007.268215,-7600331635.580429
512,71844907645.94055,17313515550.21672,-7266428070.152098
513,70388752479.70238,20497673688.2175,-6914827187.545417
514,68757210776.16179,23630365021.033016,-6545960225.716502
515,66949858913.06943,26702204045.286335,-6160319283.716197
516,64966666234.796814,29703439996.33023,-5758462846.029817
517,62808043631.89389,32623951595.316906,-5341021689.414307
518,60474897122.40553,35453245491.253136,-4908705153.756824
519,57968686606.72368,38180459320.989395,-4462307743.573178
520,55291489876.18448,40794370454.41028,-4002716007.8831854
521,52446071828.24219,43283411644.517044,-3530915622.7203593
522,49435958670.19706,45635694957.594826,-3047998571.8609734
523,46265516671.0005,47839045509.64013,-2555170286.9930415
524,42940034738.536995,49881046670.86578,-2053756568.1821795
525,39465809750.77937,51749098505.683815,-1545210059.1451473
526,35850233148.16488,53430491271.89023,-1031116000.0237793
527,32101876799.94285,54912495785.7787,-513196924.27573717
528,28230575593.373386,56182472340.71612,6684091.87876296
529,24247503574.11102,57227999612.35586,526522075.93955547
530,20165239812.693195,58037024558.823166,1044171200.9134467
531,15997819523.665007,58598033694.28855,1557348760.2700152
532,11760765374.878674,58900245250.22413,2063642632.069492
533,7471093466.875443,58933820623.18898,2560522776.7646556
534,3147288224.40985,58690092144.25176,3045357262.0124626
535,-1190759475.5382462,58161802625.46444,3515433207.287367
536,-5521856109.168006,57343350413.548195,3967982883.3043785
537,-9823655392.995968,56231031924.94926,4400214982.1974325
538,-14072856800.794,54823272010.12244,4809350796.058044
539,-18245453067.63385,53120831197.64273,5192664713.9441395
540,-22317024317.035946,51126978121.68451,5547528090.482855
541,-26263073342.17699,48847615454.45459,5871455182.037746
542,-30059393320.40446,46291348619.96028,6162149526.331525
543,-33682456155.74768,43469488544.81984,6417548899.670636
544,-37109807084.31862,40395982673.96306,6635866861.933543
545,-40320449493.60944,37087272272.18,6815628923.86345
546,-43295203383.43179,33562078337.829155,6955701558.99817
547,-46017021694.550285,29841122858.511425,7055312628.472977
548,-48471250847.599174,25946796177.813732,7114062263.912678
549,-50645825090.14072,21902784479.312622,7131923815.733891
550,-52531388310.183,17733673487.551586,7109235063.255419
551,-54121341405.125656,13464545246.343487,7046680437.970576
552,-55411817630.83417,9120584250.920916,6945265477.848406
553,-56401592174.7698,4726707439.595175,6806285069.0414095
554,-57091935181.50672,307229880.23805046,6631287221.739121
555,-57486419428.1533,-4114425222.954693,6422034169.057703
556,-57590694764.518326,-8515966955.938288,6180462488.91721
557,-57412241386.116615,-12876425528.576195,5908643757.83897
558,-56960113173.718254,-17176290302.840054,5608746987.197212
559,-56244680934.26235,-21397600053.580185,5283003801.343037
560,-55277383645.52059,-25523990125.77659,4933677023.45959
561,-54070493949.694214,-29540702166.14098,4563033062.319688
562,-52636902327.279495,-33434562576.982346,4173318256.78145
563,-50989922731.94607,-37193935865.93857,3766739142.96684
564,-49143121052.605415,-40808658757.743164,3345446463.605489
565,-47110166622.596695,-44269960401.43811,2911522637.503716
566,-44904706119.16777,-47570373343.02518,2466972344.1965384
567,-42540258569.06578,-50703639216.10371,2013715847.8210819
568,-40030129765.446236,-53664612388.98688,1553584678.0400157
569,-37387344169.35405,-56449164135.60458,1088319297.7715445
570,-34624592277.20922,-59054089293.4083,619568411.7090521
571,-31754191448.400352,-61477016846.65728,148889601.32577068
572,-28788058273.28409,-63716325431.16925,-322248992.503774
573,-25737690696.032997,-65771064394.07924,-792466181.7630658
574,-22614158268.666325,-67640880752.81385,-1260464645.5789378
575,-19428099086.943726,-69325952172.79463,-1725027420.615249
576,-16189722134.531698,-70826925914.0311,-2185014111.6242943
577,-12908813931.362072,-72144863573.5596,-2639356939.5498457
578,-9594748540.52103,-73281191365.07445,-3087056721.3663783
579,-6256500132.541998,-74237655621.45035,-3527178855.958146
580,-2902657435.3538923,-75016283173.57782,-3958849373.55607
581,458560487.8455367,-75619346244.47513,-4381251092.263342
582,3819287591.3504725,-76049331496.43303,-4793619913.6896925
583,7171993703.617258,-76308912877.30115,-5195241280.35592
584,10509467188.513107,-76400927927.01076,-5585446810.016485
585,13824797650.56447,-76328357224.7696,-5963611116.095213
586,17111358872.405064,-76094306679.3145,-6329148818.783574
587,20362792130.14764,-75701992387.8612,-6681511747.789748
588,23572989997.480343,-75154727812.98865,-7020186335.057146
589,26736080720.835575,-74455913049.95418,-7344691193.829394
590,29846413225.032845,-73609025979.3892,-7654574879.086853
591,32898542790.512524,-72617615121.66318,-7949413823.502462
592,35887217428.92355,-71485294029.24583,-8228810442.566884
593,38807364972.779205,-70215737072.04643,-8492391402.33656
594,41654080886.61949,-68812676487.93498,-8739806043.29985
595,44422616801.16929,-67279900586.466965,-8970724954.084658
596,47108369767.98376,-65621253008.28504,-9184838689.104918
597,49706872229.7169,-63840632955.82125,-9381856624.730732
598,52213782700.18083,-61941996322.84722,-9561505949.142769
599,54624877148.576454,-59929357661.19735,-9723530781.676722
600,56936041083.50786,-57806792932.70122,-9867691418.164232
601,59143262334.515366,-55578443003.08374,-9993763699.522722
602,61242624531.78285,-53248517842.39389,-10101538501.63145
603,63230301288.32704,-50821301403.46574,-10190821345.35091
604,65102551093.31842,-48301157156.04723,-10261432126.3954
605,66855712930.19521,-45692534259.58741,-10313204965.654087
606,68486202638.91115,-42999974362.270004,-10345988181.474857
607,69990510048.01865,-40228119017.72332,-10359644386.379484
608,71365196909.35892,-37381717713.90406,-10354050711.670279
609,72606895675.94818,-34465636510.907936,-10329099164.419495
610,73712309172.26373,-31484867285.83857,-10284697122.40543
611,74678211215.60019,-28444537583.27718,-10220767973.674463
612,75501448257.5457,-25349921069.21667,-10137251908.566166
613,76178942125.98167,-22206448584.396927,-10034106873.237183
614,76707693960.39723,-19019719789.60422,-9911309694.954231
615,77084789446.78282,-15795515390.431057,-9768857390.689074
616,77307405472.96196,-12539809921.933935,-9606768671.825726
617,77372818340.95088,-9258785064.21553,-9425085659.063269
618,77278413689.77962,-5958843447.765406,-9223875822.839106
619,77021698300.09431,-2646622891.9142346,-9003234165.76992
620,76600313970.64737,670988999.6001878,-8763285664.660505
621,76012053676.23637,3986839985.8732247,-8504187990.497615
622,75254880236.41531,7293498208.053511,-8226134525.44064
623,74326947743.85332,10583237245.188948,-7929357696.03257
624,73226626019.82758,13848021414.007294,-7614132641.543086
625,71952528381.01492,17079491570.84883,-7280781235.345292
626,70503543015.16501,20268951734.238186,-6929676475.301227
627,68878868271.6597,23407356917.344646,-6561247256.0235405
628,67078052174.15388,26485302641.91861,-6175983531.271182
629,65101036453.61939,29493016700.14471,-5774441868.245048
630,62948205377.648445,32420353838.873005,-5357251386.730635
631,60620439611.49475,35256794162.05638,-4925120064.3802805
632,58119175282.8491,37991446181.37906,-4478841374.370793
633,55446468329.66151,40613055590.38405,-4019301202.6032944
634,52605064081.45428,43110020990.78225,-3547484967.9051075
635,49598471851.7958,45470417955.935104,-3064484839.752638
636,46431044094.75232,47682032968.023895,-2571506913.361821
637,43108059393.10888,49732408901.16716,-2069878161.288217
638,39635808193.753685,51608903827.80328,-1561052933.9718497
639,36021679780.75504,53298764980.57684,-1046618729.4850402
640,32274248477.97876,54789219682.42717,-528300896.34151584
641,28403356505.130516,56067584934.42589,-7965874.805203974
642,24420190286.859905,57121397090.938576,512377474.8890819
643,20337346358.38376,57938562619.41262,1030578959.7689614
644,16168882361.571028,58507530302.92312,1544351097.2613187
645,11930348037.775139,58817484368.65371,2051276672.0390697
646,7638790670.747159,58858556898.19826,2548820351.6573243
647,3312729203.945636,58622056499.96994,3034344853.186271
648,-1027908647.6135607,58100708633.87056,3505132050.337048
649,-5361891446.7381735,57288901245.959305,3958409250.2622843
650,-9666835356.368538,56182927613.093475,4391380647.453301
651,-13919404221.194294,54781216676.938354,4801263681.254205
652,-18095558679.15021,53084539864.33113,5185329693.987147
653,-22170851830.523342,51096182668.549706,5540947928.6393175
654,-26120765873.3835,48822069317.677475,5865631548.243075
655,-29921080859.818672,46270829850.98801,6157084041.02571
656,-33548263654.731827,43453800945.44597,6413244137.452692
657,-36979862646.36952,40384954844.52176,6632327246.643907
658,-40194892114.929344,37080754562.471375,6812861450.368688
659,-43174189692.99888,33559937854.89883,6953716287.163529
660,-45900731203.65416,29843236843.38404,7054122910.818508
661,-48359889327.77939,25953044195.62748,7113684688.613108
662,-50539625844.72659,21913039957.99838,7132377868.640416
663,-52430611270.79283,17747795179.1054,7110542533.919027
664,-54026270150.69357,13482369169.195724,7048864612.831408
665,-55322754574.148766,9141916606.796759,6948350176.980513
666,-56318852275.370316,4751318894.674246,6810293590.070048
667,-57015838615.3982,334851473.3081503,6636241255.624714
668,-57417283672.095085,-4084104417.2026386,6427952748.008565
669,-57528826539.37055,-8483300407.633982,6187361017.978088
670,-57357928857.84642,-12841808185.285751,5916533170.239969
671,-56913618742.33208,-17140156065.028347,5617633050.90728
672,-56206234860.66368,-21360418038.65409,5292886591.834086
673,-55247178683.53891,-25486259993.9515,4944550566.502765
674,-54048681072.755486,-29502948785.264656,4574885141.374288
675,-52623587571.506294,-33397330288.84584,4186130372.507872
676,-50985165122.7084,-37157782589.06854,3780486607.6094747
677,-49146931540.56773,-40774150126.451904,3360098610.250845
678,-47122507927.53896,-44237664102.46676,2927043123.1985617
679,-44925493363.765335,-47540853772.90556,2483319526.233142
680,-42569360578.36085,-50677452546.80873,2030843213.7856505
681,-40067370908.75412,-53642302098.0358,1571441312.1368587
682,-37432506627.74055,-56431257030.2747,1106850368.1955225
683,-34677418629.62052,-59041092037.24355,638715666.2206622
684,-31814387481.51065,-61469412979.82736,168591860.52458006
685,-28855295932.967926,-63714572863.946335,-302055352.5202286
686,-25811611111.199394,-65775593344.16489,-771846763.6926825
687,-22694374790.409733,-67652092091.828316,-1239486586.7725604
688,-19514200297.19281,-69344216144.31606,-1703758973.6416955
689,-16281274788.403135,-70852581184.579,-2163524251.4671955
690,-13005365806.172249,-72178216578.36339,-2617714998.3719
691,-9695831171.882847,-73322515911.9408,-3065332050.9937487
692,-6361631424.245461,-74287192718.20639,-3505440517.633635
693,-3011344134.901911,-75074241047.15538,-3937165854.0574236
694,346820451.9781513,-75685900522.51205,-4359690045.15711
695,3705002911.3183827,-76124625525.15054,-4772247924.268482
696,7055677630.624822,-76393058152.26527,-5174123652.667536
697,10391635603.994152,-76494004616.13092,-5564647374.320158
698,13705967264.54855,-76430414765.48318,-5943192055.058638
699,16992045542.398094,-76205364434.3304,-6309170510.753039
700,20243509293.09577,-75822040346.07695,-6662032625.514704
701,23454247206.905754,-75283727324.25403,-7001262758.322308
702,26618382280.98184,-74593797584.23283,-7326377334.535501
703,29730256913.79551,-73755701902.5734,-7636922617.420016
704,32784418663.02328,-72772962481.8315,-7932472653.9370575
705,35775606693.87433,-71649167348.52483,-8212627388.554169
706,38698738933.88808,-70387966140.45065,-8477010938.637409
707,41548899942.02779,-68993067156.62363,-8725270025.02259
708,44321329493.9947,-67468235558.77944,-8957072551.586214
709,47011411881.71624,-65817292627.71463,-9172106328.004374
710,49614665922.61479,-64044115990.77144,-9370077930.368696
711,52126735673.29033,-62152640748.60593,-9550711694.898012
712,54543381842.44965,-60146861440.078026,-9713748840.624226
713,56860473899.12812,-58030834793.7536,-9858946717.627138
714,59073982874.35396,-55808683223.18605,-9986078178.135906
715,61179974857.30976,-53484599030.91606,-10094931068.59779
716,63174605190.68638,-51062849293.050095,-10185307841.633814
717,65054113374.26129,-48547781402.39736,-10257025287.654007
718,66814818690.747025,-45943829253.4934,-10309914386.791464
719,68453116573.6436,-43255520057.43334,-10343820282.735552
720,69965475743.20628,-40487481778.27919,-10358602381.001696
721,71348436143.73431,-37644451185.874245,-10354134575.1704
722,72598607723.23615,-34731282522.15337,-10330305605.663767
723,73712670105.18213,-31752956779.41559,-10287019556.70558
724,74687373211.5716,-28714591589.432648,-10224196498.232336
725,75519538906.98026,-25621451721.580822,-10141773280.68711
726,76206063744.67705,-22478960186.242485,-10039704491.83414
727,76743922908.3685,-19292709936.3289,-9917963585.974613
728,77130175456.69437,-16068476154.677507,-9776544197.215195
729,77361970992.29898,-12812229107.973671,-9615461649.727211
730,77436557893.15195,-9530147538.374945,-9434754679.216707
731,77351293260.7675,-6228632551.742388,-9234487381.07642
732,77103654758.00221,-2914321945.7976522,-9014751401.872202
733,76691254528.05296,405895097.96951056,-8775668391.877892
734,76111855405.89493,3724863058.910235,-8517392737.246966
735,75363389653.33034,7035144988.084782,-8240114591.00946
736,74443980468.53748,10329007450.87966,-7944063222.296762
737,73351966539.77829,13598405709.86361,-7629510702.883428
738,72085929929.73802,16834969407.692245,-7296775949.116653
739,70644727590.48975,20029989070.635162,-6946229135.361086
740,69027526817.54515,23174403824.64862,-6578296491.950758
741,67233844952.608955,26258790798.942554,-6193465495.987573
742,65263593635.63537,29273356787.63498,-5792290456.772147
743,63117127884.0227,32207932849.00218,-5375398488.748967
744,60795300235.91015,35051972644.187126,-4943495853.080121
745,58299520130.31347,37794555452.44382,-4497374633.758722
746,55631818603.09313,40424394946.40895,-4037919694.9195976
747,52794918247.4456,42929854965.33048,-3566115842.071274
748,49792308212.95675,45298973681.437775,-3083055080.7614894
749,46628323790.03055,47519497706.86669,-2589943831.2015405
750,43308229838.57441,49578927824.60716,-2088109916.3173475
751,39838306963.987404,51464578131.696915,-1579009093.6086717
752,36225938914.7183,53163650436.65669,-1064230848.6356573
753,32479699172.726536,54663325731.34504,-545503111.192518
754,28609434135.871357,55950874430.566055,-24695496.520024598
755,24626339662.95366,57013786807.41715,496179383.27532876
756,20543027092.73373,57839924612.84452,1014967043.1593552
757,16373574197.041553,58417694219.54318,1529375227.7793632
758,12133555941.115612,58736240744.5031,2036981552.709382
759,7840049475.3028755,58785661465.138565,2535245230.4166102
760,3511607561.3149796,58557235456.01711,3021523372.5182734
761,-831805255.0981922,58043664771.909966,3493092255.0607066
762,-5168918871.343009,57239320762.31916,3947173770.715932
763,-9477310335.10098,56140487341.863976,4380967067.299362
764,-13733605461.03624,54745591424.62969,4791685088.462176
765,-17913729545.45943,53055409461.51103,5176595400.710655
766,-21993204602.024124,51073238320.35251,5533064331.603675
767,-25947487407.12599,48805018832.769905,5858603087.250052
768,-29752339385.0908,46259401365.524925,6150914200.927346
769,-33384216300.227924,43447744837.3059,6407936430.217412
770,-36820663215.233765,40384043650.5436,6627886106.52188
771,-40040698571.57107,37084780858.15871,6809292977.739984
772,-43025170823.76087,33568710217.202785,6951028785.7232065
773,-45757071964.13234,29856574174.218544,7052327177.686992
774,-48221794488.96593,25970768817.57943,7112794036.222403
775,-50407321687.10203,21934969987.84868,7132407878.613029
776,-52304345233.5658,17773736728.513073,7111510564.083984
777,-53906308503.62755,13512108911.949324,7050789096.588765
778,-55209378323.63309,9175215192.895504,6951249767.539709
779,-56212351630.01677,4787905594.082776,6814186209.565831
780,-56916506410.42945,374420311.3769512,6641143110.578756
781,-57325408183.315674,-4041896899.1028996,6433877368.686828
782,-57444684109.48578,-8438835754.517568,6194318371.102763
783,-57281776717.55699,-12795505086.560658,5924528883.7475
784,-56845688345.66211,-17092468040.828976,5626667777.511789
785,-56146725978.61054,-21311829980.67551,5302955526.376168
786,-55196254421.64244,-25437283814.627335,4955643121.437189
787,-54006463903.938,-29454118434.36113,4586984775.916358
788,-52590156410.600006,-33349196384.093002,4199214564.2167134
789,-50960553416.28758,-37110906882.51922,3794526950.557977
790,-49131126305.96485,-40729099995.79147,3375061021.2370415
791,-47115449647.7536,-44195007220.71974,2942888136.392092
792,-44927076628.9534,-47501153074.1963,2500002656.870989
793,-42579435357.81081,-50641261572.368004,2048315372.6804404
794,-40085744337.65862,-53610160776.96409,1589649254.5183833
795,-37458945198.68412,-56403687924.41536,1125737162.5026393
796,-34711650687.78425,-59018597059.078476,658221170.6849225
797,-31856105933.69875,-61452470576.39558,188653197.5833885
798,-28904161092.557137,-63703635647.97743,-281503331.8801695
799,-25867253613.16283,-65771086145.364296,-750871031.6962843
800,-22756398522.0899,-67654410395.95806,-1218155511.122951
801,-19582185301.12242,-69353724884.80496,-1682141913.30144
802,-16354780102.988571,-70869613850.34001,-2141691177.8050337
803,-13083932218.37706,-72203074601.8291,-2595736142.585496
804,-9778983863.17742,-73355468302.65997,-3043277577.9736485
805,-6448882497.081057,-74328475909.35495,-3483380225.8584504
806,-3102195011.914907,-75124058924.75058,-3915168900.679968
807,252876759.81263208,-75744424609.78273,-4337824695.131812
808,3608479668.168324,-76191995297.26257,-4750581322.159977
809,6957092369.009783,-76469381459.32349,-5152721615.649485
810,10291508243.911427,-76579358195.0022,-5543574204.805295
811,13604818353.30269,-76524844823.46286,-5922510371.381584
812,16890394608.920681,-76308887289.97566,-6288941094.344766
813,20141873309.873432,-75934643114.64265,-6642314283.051957
814,23353139152.22958,-75405368637.08504,-6982112197.399103
815,26518309794.035145,-74724408333.19571,-7307849051.480657
816,29631721035.062626,-73895186002.15858,-7619068795.969922
817,32687912652.591984,-72921197642.93713,-7915343073.56266
818,35681614920.38722,-71806005859.15839,-8196269341.332785
819,38607735827.148895,-70553235649.67064,-8461469153.651384
820,41461349002.56752,-69166571459.00468,-8710586599.35665
821,44237682353.234055,-67649755377.535324,-8943286887.082579
822,46932107406.71383,-66006586395.36859,-9159255073.018911
823,49540129359.75558,-64240920626.93568,-9358194925.85218
824,52057377825.64055,-62356672435.03292,-9539827924.204023
825,54479598275.87837,-60357816393.68764,-9703892382.51955
826,56802644172.66964,-58248390038.83109,-9850142702.051943
827,59022469790.65901,-56032497364.396454,-9978348744.329992
828,61135123729.40694,-53714313029.19729,-10088295325.276348
829,63136743121.65055,-51298087246.83843,-10179781828.961937
830,65023548546.765564,-48788151337.009926,-10252621940.834362
831,66791839663.86222,-46188923921.8485,-10306643501.144793
832,68437991584.6493,-43504917755.63522,-10341688480.219711
833,69958452012.59488,-40740747179.93204,-10357613078.182604
834,71349739182.03065,-37901136199.32382,-10354287952.728354
835,72608440638.72676,-34990927175.18438,-10331598579.592
836,73731212912.15767,-32015090136.25909,-10289445751.435535
837,74714782139.24236,-28978732705.25953,-10227746222.002783
838,75555945709.8366,-25887110639.97124,-10146433503.562994
839,76251575015.74507,-22745638985.423424,-10045458826.876696
840,76798619397.56682,-19559903830.25536,-9924792274.167759
841,77194111397.34216,-16335674655.288511,-9784424096.865381
842,77435173439.77165,-13078917255.169952,-9624366231.175392
843,77519026080.74019,-9795807204.425205,-9444654025.832592
844,77442997978.98257,-6492743826.909398,-9245348197.64686
845,77204537764.89561,-3176364611.959531,-9026537031.647503
846,76801227999.59425,146439999.07455015,-8788338843.701513
847,76230801437.08554,3468511556.5025516,-8530904724.364305
848,75491159822.52893,6782408406.440372,-8254421583.328219
849,74580395479.43315,10080390521.714659,-7959115514.051693
850,73496815957.56384,13354404569.13745,-7645255497.837387
851,72238972030.28688,16596069474.48275,-7313157465.6017275
852,70805689343.69444,19796662807.74212,-6963188733.619268
853,69196104028.37859,22947108383.15707,-6595772826.362223
854,67409702585.84606,26037965552.220734,-6211394694.861252
855,65446366352.41303,29059420764.2557,-5810606332.399941
856,63306420820.37489,32001282078.9605,-5394032780.368738
857,60990690054.90069,34852977438.63175,-4962378505.226444
858,58500556380.15707,37603557644.01361,-4516434112.171948
859,55838025413.40262,40241705125.20103,-4057083341.6963415
860,53005796394.10308,42755749754.494675,-3585310271.0322886
861,50007337578.65129,45133693106.28088,-3102206613.0431957
862,46846966241.752945,47363242721.92551,-2608978969.8031464
863,43529932534.79544,49431858074.02209,-2106955856.7195756
864,40062506092.3557,51326810028.79947,-1597594265.597224
865,36452063845.439186,53035255658.1491,-1082485482.1075208
866,32707176993.001377,54544330228.704956,-563359816.0218713
867,28837694506.80696,55841258064.98376,-42089843.58263546
868,24854819912.485703,56913483713.04092,479308295.94718087
869,20771177427.164127,57748824384.56836,998676058.1968155
870,16600862881.263092,58335644004.18232,1513716652.126521
871,12359474265.791256,58663048286.32717,2022002761.0179324
872,8064116301.356547,58721099117.252396,2520988373.0426955
873,3733373212.06641,58501045117.80204,3008025212.3289742
874,-612755991.3806353,57995563650.84536,3480384154.5566473
875,-4952964856.0752735,57199007788.96015,3935281845.850986
876,-9264793507.843056,56107649994.58252,4369912516.638323
877,-13524831723.411417,54719912653.008644,4781484696.058585
878,-17708971162.85429,53036574342.726555,5167262198.78263
879,-21792704084.856598,51060940050.91621,5524608395.635073
880,-25751462718.663406,48798963657.36796,5851032422.854239
881,-29560990204.439774,46259312081.70279,6144235670.282757
882,-33197730960.753277,43453362591.54987,6402156657.806172
883,-36639225854.88826,40395127854.560394,6623012300.767037
884,-39864495985.64506,37101107194.567024,6805333607.933362
885,-42854398511.629326,33590066856.945667,6947994062.595817
886,-45591938912.80694,29882756476.066475,7050229300.435269
887,-48062526333.56576,26001572905.052017,7111647187.251681
888,-50254162020.78919,21970185685.479485,7132227967.549316
889,-52157554991.01953,17813140377.881687,7112314742.322904
890,-53766163494.45899,13555456575.67192,7052595080.531815
891,-55076165127.89608,9222236696.373337,6954075020.970572
892,-56086362173.470276,4838299760.724884,6818047042.368849
893,-56798031604.27608,427851631.29481506,6646053752.065662
894,-57214731039.63783,-3985800049.3119364,6439849069.794407
895,-57342072732.793816,-8380481338.845233,6201358581.8088045
896,-57187477531.9632,-12735336179.932304,5932640541.651321
897,-56759919855.53429,-17030960314.212887,5635848732.078297
898,-56069673287.84583,-21249488121.843716,5313198112.102259
899,-55128064661.64821,-25374637130.16084,4966933883.113249
900,-53947242649.877945,-29391715881.860725,4599304340.822674
901,-52539965104.1425,-33287601270.234554,4212537649.7867384
902,-50919407763.54498,-37050691437.615265,3808822491.763076
903,-49098995582.317345,-40670840003.63236,3390292399.517084
904,-47092256816.26076,-44139276847.69546,2959013491.077503
905,-44912699164.66115,-47448520007.161705,2516975260.3722825
906,-42573706664.60435,-50592282542.596954,2066084051.9205835
907,-40088455645.4081,-53565377519.190636,1608158842.84486
908,-37469847834.39024,-56363623596.0459,1144928968.3836517
909,-34730458623.59369,-58983753125.32328,678033451.6676463
910,-31882498525.652348,-61423324152.101036,209021630.12556052
911,-28937785935.689133,-63680637275.9111,-260645194.09937924
912,-25907729450.29914,-65754657983.069885,-729591316.5836337
913,-22803318154.85611,-67644944778.478645,-1196523608.1251626
914,-19635118461.925346,-69351583228.00865,-1660228077.200003
915,-16413276255.892954,-70875125858.76146,-2119566157.938457
916,-13147523264.790648,-72216537745.41644,-2573470838.1880593
917,-9847186735.09478,-73377147528.21512,-3020942719.609505
918,-6521201626.384769,-74358603554.47084,-3461046082.3829403
919,-3178124668.99136,-75162834804.44214,-3892905010.752192
920,173850260.99980116,-75792016248.59627,-4315699622.01166
921,3526875898.2679005,-76248538282.29851,-4728662430.329356
922,6873434841.948606,-76534979892.22997,-5131074867.685222
923,10206322601.25618,-76654085223.53935,-5522263976.887272
924,13518630667.961323,-76608743235.6767,-5901599285.834934
925,16803729800.586357,-76401970156.36082,-6268489867.683024
926,20055253663.655514,-76036894465.93805,-6622381588.104783
927,23267082931.21863,-75516744167.5689,-6962754538.2695675
928,26433329936.1287,-74844836121.55891,-7289120650.276922
929,29548323924.28961,-74024567244.24576,-7601021490.482366
930,32606596955.496563,-73059407392.81949,-7898026225.289229
931,35602870478.84649,-71952893777.04239,-8179729753.461068
932,38532042600.33621,-70708626756.88434,-8445750998.745772
933,41389176052.56807,-69330266901.52847,-8695731356.533407
934,44169486870.86904,-67821533200.06005,-8929333288.35903
935,46868333776.10323,-66186202327.57858,-9146239058.298681
936,49481208261.65802,-64428108882.71365,-9346149605.69828
937,52003725380.330605,-62551146523.85292,-9528783549.229504
938,54431615226.12472,-60559269942.02254,-9693876317.977207
939,56760715106.37981,-58456497618.37709,-9841179406.098234
940,58986962401.28493,-56246915323.593834,-9970459748.501373
941,61106388110.674,-53934680324.97362,-10081499215.929743
942,63115111091.94255,-51524026274.5779,-10174094228.742111
943,65009332997.78299,-49019268758.20066,-10248055489.575186
944,66785333928.02067,-46424811490.39893,-10303207835.93378
945,68439468816.01862,-43745153145.263855,-10339390214.621801
946,69968164576.85674,-40984894816.19731,-10356455780.818037
947,71367918051.80429,-38148748100.73588,-10354272125.535894
948,72635294791.56209,-35241543808.4521,-10332721636.19671
949,73766928729.44408,-32268241291.127613,-10291701996.09687
950,74759522805.19464,-29233938394.64604,-10231126829.659153
951,75609850610.58786,-26143882031.262882,-10150926501.525177
952,76314759139.41171,-23003479368.899223,-10051049078.762716
953,76871172736.97362,-19818309630.65822,-9931461466.721146
954,77276098357.93083,-16594136492.613607,-9792150730.359726
955,77526632256.08804,-13336921060.752203,-9633125614.181948
956,77619968245.82642,-10052835398.391308,-9454418275.214132
957,77553407692.00993,-6748276562.993364,-9256086244.73972
958,77324371403.4782,-3429881095.5421567,-9038214635.703367
959,76930413624.4347,-104539885.92002296,-8800918613.779657
960,76369238337.9308,3220586686.6672773,-8544346150.99159
961,75638718115.8596,6538053469.032586,-8268681081.375586
962,74736915769.87143,9840115272.161469,-7974146478.408679
963,73662109076.65248,13118711842.821861,-7661008373.595756
964,72412818868.0441,16365453331.32058,-7329579834.579552
965,70987840790.15323,19571606579.73601,-6980225419.160133
966,69386281044.1242,22728082627.339825,-6613366018.420456
967,67607596422.300674,25825425914.15081,-6229484097.4209795
968,65651638944.185074,28853805760.587276,-5829129335.257757
969,63518705373.26561,31803010811.646362,-5412924657.218357
970,61209591853.97724,34662447258.084595,-4981572639.796828
971,58725653842.4567,37421141784.08197,-4535862253.862776
972,56068871409.07695,40067750339.10434,-4076675891.6980996
973,53241919857.852936,42590573987.84767,-3604996599.282688
974,50248245429.80708,44977583250.88252,-3121915405.5267806
975,47092145625.96073,47216452501.85066,-2628638604.6194415
976,43778853392.6033,49294606123.36194,-2126494806.0060718
977,40314624049.71289,51199278227.61441,-1616941518.7885718
978,36706823407.951706,52917587799.10558,-1101570984.152628
979,32964015009.607174,54436631090.544815,-582114912.1057296
980,29096043849.450394,55743592969.30726,-60447719.687342525
981,25114113296.83199,56825878636.602585,461412189.5317975
982,21030851276.30081,57671266689.0447,981303615.3563108
983,16860361111.145647,58268083827.89803,1496926767.9833848
984,12618251849.99376,58605400616.7228,2005851055.087105
985,8321642456.209668,58673246528.49416,2505526995.8782725
986,3989134034.7558956,58462841115.298546,2993302751.544109
987,-359255596.20097923,57966836515.173004,3466445652.878383
988,-4702200107.782842,57179564758.90746,3922168938.743661
989,-9017219650.870739,56097281577.38621,4357663689.972345
990,-13280884955.584784,54718396805.49958,4770135655.551544
991,-17469070578.073994,53043680237.11703,5156846333.043684
992,-21557254533.428013,51076431130.51426,5515157304.471588
993,-25520858399.073345,48822599706.64923,5842576473.196012
994,-29335618714.91341,46290850085.428024,6136804534.943028
995,-32977977468.756607,43492556238.64023,6395779788.601879
996,-36425476998.86106,40441725649.078,6617719288.285882
997,-39657143114.39392,37154849258.29498,6801154386.007279
998,-42653839897.685646,33650680631.677437,6944958926.194017
999,-45398580646.11149,29949951643.00632,7048368720.33157
1000,-47876781704.84178,26075035919.09075,7110991421.845599
