days,Position X (m),Position Y (m),Position Z (m)
350,327091032186.9532,-112270481543.04144,-4551648406.987287
351,327908288682.76935,-110806952243.1789,-4586540161.399172
352,328717707150.0366,-109340773931.06447,-4621322310.221427
353,329519288751.5014,-107871988515.06877,-4655994309.535284
354,330313034836.75946,-106400637749.75897,-4690555620.9584255
355,331098946940.2351,-104926763235.83228,-4725005711.60847
356,331877026779.177,-103450406420.06569,-4759344054.066542
357,332647276251.66956,-101971608595.28157,-4793570126.340922
358,333409697434.6605,-100490410900.32875,-4827683411.830792
359,334164292582.00494,-99006854320.07901,-4861683399.290058
360,334911064122.5244,-97520979685.43849,-4895569582.79128
361,335650014658.0832,-96032827673.37381,-4929341461.689692
362,336381146961.6795,-94542438806.95258,-4962998540.587329
363,337104463975.5534,-93049853455.39803,-4996540329.297258
364,337819968809.31024,-91555111834.15756,-5029966342.807915
365,338527664738.06,-90058254004.98477,-5063276101.247552
366,339227555200.5728,-88559319876.03484,-5096469129.848806
367,339919643797.44995,-87058349201.97289,-5129544958.91338
368,340603934289.31085,-85555381584.09521,-5162503123.77684
369,341280430594.9957,-84050456470.46289,-5195343164.773548
370,341949136789.7842,-82543613156.04768,-5228064627.201707
371,342610057103.629,-81034890782.89,-5260667061.288545
372,343263195919.40625,-79524328340.2685,-5293150022.1556225
373,343908557771.1802,-78011964664.88118,-5325513069.784283
374,344546147342.4844,-76497838441.03787,-5357755768.981228
375,345175969464.61786,-74981988200.8635,-5389877689.344243
376,345798029114.9569,-73464452324.51228,-5421878405.228054
377,346412331415.2821,-71945269040.39247,-5453757495.710334
378,347018881630.1209,-70424476425.40125,-5485514544.557852
379,347617685165.1051,-68902112405.1698,-5517149140.192772
380,348208747565.3438,-67378214754.318275,-5548660875.659099
381,348792074513.81134,-65852821096.720245,-5580049348.589278
382,349367671829.75037,-64325968905.776665,-5611314161.170949
383,349935545467.08984,-62797695504.698975,-5642454920.113852
384,350495701512.8782,-61268038066.801186,-5673471236.616896
385,351048146185.7308,-59737033615.80074,-5704362726.3353815
386,351592885834.29297,-58204719026.12791,-5735129009.348391
387,352129926935.7173,-56671131023.24351,-5765769710.1263275
388,352659276094.15533,-55136306183.964836,-5796284457.498636
389,353180940039.2647,-53600280936.799484,-5826672884.621675
390,353694925624.72974,-52063091562.28691,-5856934628.946754
391,354201239826.79736,-50524774193.347595,-5887069332.188354
392,354699889742.8269,-48985364815.63951,-5917076640.292492
393,355190882589.8544,-47444899267.92179,-5946956203.405276
394,355674225703.17084,-45903413242.425385,-5976707675.841618
395,356149926534.91504,-44360942285.2305,-6006330716.054114
396,356617992652.6802,-42817521796.650665,-6035824986.602111
397,357078431738.13446,-41273187031.62325,-6065190154.120923
398,357531251585.6559,-39727973100.106255,-6094425889.291237
399,357976460100.98047,-38181914967.48117,-6123531866.80868
400,358414065299.8647,-36635047454.9618,-6152507765.353561
401,358844075306.7615,-35087405240.00884,-6181353267.56079
402,359266498353.50977,-33539022856.75006,-6210068059.989958
403,359681342778.0377,-31989934696.405922,-6238651833.0956
404,360088617023.0793,-30440175007.7205,-6267104281.197628
405,360488329634.9045,-28889777897.397552,-6295425102.451933
406,360880489262.0627,-27338777330.54155,-6323613998.821164
407,361265104654.13947,-25787207131.103596,-6351670676.045681
408,361642184660.5264,-24235100982.332024,-6379594843.614675
409,362011738229.20435,-22682492427.22757,-6407386214.737469
410,362373774405.53925,-21129414869.002995,-6435044506.314993
411,362728302331.0913,-19575901571.54701,-6462569438.9114275
412,363075331242.43713,-18021985659.892376,-6489960736.726029
413,363414870470.00415,-16467700120.688086,-6517218127.565129
414,363746929436.9185,-14913077802.675468,-6544341342.814306
415,364071517657.86487,-13358151417.168144,-6571330117.410745
416,364388644737.95935,-11802953538.535688,-6598184189.815764
417,364698320371.6346,-10247516604.69092,-6624903301.987535
418,365000554341.5372,-8691872917.58069,-6651487199.353971
419,365295356517.4376,-7136054643.680098,-6677935630.785805
420,365582736855.1521,-5580093814.489995,-6704248348.569857
421,365862705395.4765,-4024022327.037721,-6730425108.382477
422,366135272263.1323,-2467871944.3809366,-6756465669.263186
423,366400447665.72424,-911674296.1144762,-6782369793.588503
424,366658241892.70953,644539121.1198926,-6808137247.045958
425,366908665314.3788,2200736943.1209044,-6833767798.608308
426,367151728380.8484,3756887937.612538,-6859261220.507942
427,367387441621.0638,5312961003.726177,-6884617288.211479
428,367615815641.8143,6868925171.480316,-6909835780.394563
429,367836861126.7584,8424749601.25792,-6934916478.916852
430,368050588835.4608,9980403583.281595,-6959859168.797206
431,368257009602.4389,11535856537.08668,-6984663638.189061
432,368456134336.2211,13091078010.992409,-7009329678.356002
433,368647974018.4152,14646037681.571295,-7033857083.647515
434,368832539702.7869,16200705353.116848,-7058245651.474938
435,369009842514.3493,17755050957.109802,-7082495182.287584
436,369179893648.4621,19309044551.682953,-7106605479.549051
437,369342704369.94165,20862656321.084763,-7130576349.713702
438,369498286012.1808,22415856575.141823,-7154407602.203321
439,369646649976.279,23968615748.72032,-7178099049.383941
440,369787807730.1829,25520904401.186577,-7201650506.542827
441,369921770807.8368,27072693215.86677,-7225061791.865636
442,370048550808.3431,28623952999.505913,-7248332726.41373
443,370168159395.1333,30174654681.72615,-7271463134.101646
444,370280608295.1489,31724769314.484444,-7294452841.674733
445,370385909298.03235,33274268071.529705,-7317301678.686936
446,370484074255.32776,34823122247.85939,-7340009477.478749
447,370575115079.6922,36371303259.17563,-7362576073.155314
448,370659043744.11633,37918782641.34094,-7385001303.564687
