days,Position X (m),Position Y (m),Position Z (m)
235,52226596646.180786,-72959075300.34756,-5634334273.254924
236,54417381857.957146,-70418386464.0737,-5712167335.983589
237,56532031212.41986,-67779145951.933395,-5782004158.171293
238,58565612184.41296,-65042683936.74603,-5843545146.991858
239,60513088175.35784,-62210573802.15833,-5896490480.50945
240,62369326493.39162,-59284650375.33801,-5940541169.630096
241,64129108237.598335,-56267028761.62156,-5975400267.290322
242,65787140295.647606,-53160123651.698364,-6000774235.527864
243,67338069669.38376,-49966668936.25328,-6016374480.426523
244,68776500343.92372,-46689737422.81441,-6021919063.858447
245,70097012911.40393,-43332760404.97539,-6017134599.382395
246,71294187149.30228,-39899546785.529594,-6001758337.512505
247,72362627733.76868,-36394301403.010635,-5975540442.765854
248,73296993239.07428,-32821642156.688263,-5938246461.3509865
249,74092028533.57524,-29186615469.659664,-5889659974.007809
250,74742600629.0145,-25494709575.234257,-5829585423.306077
251,75243737972.29962,-21751865060.804993,-5757851098.6391115
252,75590673086.21034,-17964482058.858746,-5674312255.236388
253,75778888367.46811,-14139423440.2752,-5578854335.841206
254,75804164737.6579,-10284013344.646545,-5471396255.4005
255,75662632716.00648,-6406030380.413628,-5351893700.411586
256,75350825345.53366,-2513694848.691084,-5220342385.76729
257,74865732259.47935,1384350606.8738427,-5076781203.425554
258,74204854028.47719,5279067442.138634,-4921295189.474409
259,73366255787.44081,9161055150.457993,-4754018229.71155
260,72348619012.60374,13020592951.237219,-4575135419.300805
261,71151290212.66847,16847689299.127028,-4384884990.010869
262,69774325223.17148,20632139067.245506,-4183559719.5587745
263,68218527759.4315,24363588014.566727,-3971507742.1604185
264,66485480899.36257,28031603886.289803,-3749132687.87736
265,64577570239.709526,31625753227.80165,-3516893090.8844666
266,62497997601.86131,35135682731.28382,-3275301023.2549562
267,60250784356.712494,38551203694.162125,-3024919930.868109
268,57840763688.3146,41862377966.04525,-2766361670.8919406
269,55273561415.11098,45059603610.379265,-2500282774.9992933
270,52555565322.95894,48133698421.46467,-2227379987.8320518
271,49693883319.87401,51075979425.99878,-1948385154.8758047
272,46696291079.90766,53878336565.62929,-1664059556.4428456
273,43571170183.11073,56533298902.58371,-1375187803.554854
274,40327438060.99145,59034091908.248795,-1082571426.0293171
275,36974471305.290695,61374684673.45794,-787022292.162053
276,33522024078.96733,63549826203.79971,-489356002.5888658
277,29980143473.47554,65555070315.15188,-190385398.13782483
278,26359083682.55639,67386789004.20332,109085686.90980738
279,22669220812.106625,69042174516.62117,408268308.0461505
280,18920970025.41264,70519230654.31668,706393829.3970603
281,15124706544.329987,71816754138.68262,1002718797.3796403
282,11290691803.80029,72934307068.44804,1296529209.8597023
283,7429005804.781736,73872181673.04984,1587144143.357617
284,3549486444.6491957,74631358663.61493,1873918721.9047847
285,-338323661.2738242,75213460526.12758,2156246430.501459
286,-4225222605.8106713,75620701090.6295,2433560793.0816684
287,-8102386832.079318,75855832654.15201,2705336449.003984
288,-11961401160.064964,75922091842.65001,2971089673.140758
289,-15794281532.05905,75823145278.13315,3230378392.6214433
290,-19593490941.992737,75563035980.86034,3482801758.354073
291,-23351949109.355747,75146131291.47035,3727999331.8842316
292,-27063036521.376972,74577072951.66177,3965649948.3160515
293,-30720593500.889793,73860729840.52023,4195470314.3201594
294,-34318914965.976887,73002153731.37704,4417213397.102803
295,-37852741535.56911,72006538314.33725,4630666656.004814
296,-41317247607.13435,70879181624.25238,4835650163.498668
297,-44708026992.65378,69625451923.78697,5032014657.069292
298,-48021076651.04197,68250757016.336914,5219639558.059115
299,-51252779002.30751,66760516903.25826,5398430988.2362585
300,-54399883253.79726,65160139653.05964,5568319809.762227
301,-57459486114.00003,63455000315.51863,5729259709.501703
302,-60429012216.26662,61650422689.57597,5881225344.302573
303,-63306194524.6367,59751663738.77598,6024210560.017218
304,-66089054947.55923,57763900440.435875,6158226693.648505
305,-68775885343.13129,55692218853.21747,6283300965.078526
306,-71365229061.78168,53541605191.05175,6399474962.353313
307,-73855863139.10501,51316938698.291954,6506803222.421522
308,-76246781222.67758,49022986130.562584,6605351907.52239
309,-78537177291.91995,46664397657.203224,6695197576.048647
310,-80726430209.10593,44245704013.794304,6776426045.633018
311,-82814089122.10994,41771314746.445984,6849131345.383496
312,-84799859725.07217,39245517402.89585,6913414753.585555
313,-86683591371.48396,36672477538.66225,6969383916.764814
314,-88465265024.90587,34056239419.288265,7017152045.730632
315,-90144982025.30098,31400727311.909412,7056837184.07204
316,-91722953643.49454,28709747270.865143,7088561544.528616
317,-93199491392.28473,25986989332.77822,7112450908.689291
318,-94574998059.98427,23236030046.408783,7128634085.564163
319,-95849959430.45279,20460335271.64423,7137242424.713067
320,-97024936652.79808,17663263190.223797,7138409379.787474
321,-98100559223.71744,14848067478.246262,7132270118.538964
322,-99077518545.77885,12017900597.20938,7118961175.55967
323,-99956562025.68805,9175817166.32592,7098620144.240902
324,-100738487677.65042,6324777384.203258,7071385404.660427
325,-101424139198.2341,3467650472.7120266,7037395884.332254
