,Position X (m),Position Y (m),Position Z (m)
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,107691.79499719637,-110687.66255381115,-2359.7309426733314
3,327291.78583519446,-332589.9898486482,-7440.014249795671
4,662591.9600469768,-666114.6105630761,-15531.309199363059
5,1117485.7980222018,-1111650.152978665,-26908.227300818115
6,1696338.8402119565,-1669522.2085489368,-41859.45193247184
7,2404365.831642353,-2339821.415259944,-60711.794409704526
8,3248077.747207973,-3121989.3377517904,-83851.14216072082
9,4235748.340879787,-4013898.823590819,-111729.81685877923
10,5377477.926650588,-5009971.466759067,-144818.5767716003
11,6683355.730567561,-6098099.731507844,-183393.93529164387
12,8156921.3860523235,-7257823.30906472,-227037.30049640953
13,9786226.387901958,-8467785.288562577,-274223.47503558634
14,11547987.597617941,-9720801.185176436,-322977.8253168299
15,13421761.02518539,-11025656.085927235,-371786.9394110057
16,15399948.220473342,-12401374.60523176,-420536.9846111994
17,17487591.794613402,-13861298.113138905,-469995.2159965212
18,19691619.21353072,-15412502.385064151,-520753.451133777
19,22018928.61540407,-17059003.575185217,-573250.6016756926
20,24476260.198710527,-18803078.513302255,-627835.4709108504
21,27070302.045487843,-20645879.71200874,-684804.2002304135
22,29807851.173199914,-22587722.94486787,-744427.7451324792
23,32695983.261200797,-24628189.608921193,-806975.6430315023
24,35742231.94553413,-26766108.876143675,-872739.7181656312
25,38954812.07792356,-28999428.519178577,-942060.4417850521
26,42342945.06402993,-31324897.149488505,-1015356.524696031
27,45917309.796668306,-33737303.266636774,-1093149.6352032076
28,49690340.91264037,-36227698.93674658,-1176044.948394702
29,53674939.27628443,-38779887.4788805,-1264538.8551870855
30,57877643.53474856,-41366580.69329549,-1358374.4916628005
31,62284189.69072398,-43956993.369016685,-1455601.139509622
32,66866742.99229594,-46540939.146943636,-1554206.6724638378
33,71605110.24347283,-49123824.1060119,-1653340.8823814804
34,76489236.62983355,-51715291.514123864,-1752890.4517376344
35,81515736.29168133,-54323343.94250356,-1853100.1833406177
36,86684173.5220859,-56953318.706490465,-1954306.9899620253
37,91995166.47114088,-59608595.32562674,-2056835.6863491193
38,97449683.7243033,-62291391.12676351,-2160976.144137629
39,103048869.94614767,-65003315.064144365,-2266989.724493942
40,108794089.94280909,-67745714.25476858,-2375125.185995652
41,114687085.54737152,-70519884.6332114,-2485638.839280302
42,120730237.85718468,-73327182.43928714,-2598819.4969964554
43,126926985.86046149,-76169014.20881431,-2715021.324260571
44,133282501.78676534,-79046561.33941023,-2834707.5155290407
45,139804700.74390838,-81959748.9003724,-2958491.2561790324
46,146504698.2379172,-84904071.92206335,-3087019.548023018
47,153391270.2056733,-87867534.45049286,-3220287.4728290164
48,160469641.04790497,-90835138.59559073,-3358136.057037001
49,167735625.31603563,-93784825.93917494,-3499762.6691685203
50,175169441.93676293,-96702717.21352282,-3643475.8939175787
51,182750884.1957242,-99591459.03847975,-3787978.1533009144
52,190469109.85218874,-102461221.11741567,-3932796.992018312
53,198320900.67432797,-105321834.40649,-4077950.3191413935
54,206306967.86764428,-108180672.41193068,-4223636.3764329525
55,214429785.1244591,-111042892.30147757,-4370093.707563642
56,222692653.23575723,-113912062.77781986,-4517556.624257127
57,231099376.80609316,-116790659.18410705,-4666250.345308534
58,239654218.79264536,-119680377.31363066,-4816402.906626
59,248362008.76527643,-122582307.6611375,-4968268.2234838065
60,257228422.47516704,-125496977.83388953,-5122163.86146179
61,266260581.80406755,-128424037.88730216,-5278525.815300066
62,275467485.3854973,-131360378.26253945,-5437850.274619929
63,284854935.963174,-134299332.51205444,-5600058.691447221
64,294429800.7711197,-137238765.9281294,-5765465.355151322
65,304205927.7377266,-140171015.95974702,-5934982.746183792
66,314195938.95654833,-143076183.1384311,-6109145.997812862
67,324398626.4192408,-145924747.24856874,-6287304.240922703
68,334794258.1988539,-148694063.24119946,-6467760.972912519
69,345358857.00079256,-151378655.96888602,-6649030.116858336
70,356075701.1669012,-153983051.17260867,-6830406.254682735
71,366935291.5363685,-156513660.37342668,-7011721.630030887
72,377932266.8078299,-158975912.01400542,-7193046.808002276
73,389063308.4122347,-161374000.16532835,-7374537.172173194
74,400326149.44343704,-163711285.45369813,-7556377.422623664
75,411719231.75888973,-165990730.5027042,-7738776.128026184
76,423241807.5376166,-168215226.01264754,-7921995.289312699
77,434894611.3680656,-170387480.3272792,-8106415.68446656
78,446680116.31313264,-172507630.39901364,-8292418.16693859
79,458595623.4209445,-174573949.7980142,-8479610.125561122
80,470639318.0305753,-176591790.44000995,-8668013.408594983
81,482815002.48511285,-178566782.30704126,-8858182.162438247
82,495130964.5796909,-180502531.61337748,-9050911.317711124
83,507600297.61941195,-182397601.4941055,-9247159.522987772
84,520237417.35183305,-184239693.31608644,-9447649.648590377
85,533046102.2198309,-186004800.82008958,-9652029.830976732
86,546011643.6804098,-187671925.41843212,-9858754.708437027
87,559112647.1285895,-189235691.69431794,-10066249.853992764
88,572333494.925945,-190701472.24213898,-10273625.817842767
89,585665761.0656891,-192077420.586407,-10480549.494221097
90,599105672.5699354,-193371083.60082507,-10686976.388056673
91,612652114.0769007,-194588814.50310272,-10893003.84487932
92,626305828.6818366,-195736055.3059391,-11098843.250019934
93,640069951.5330878,-196817238.64516428,-11304893.708849162
94,653949540.2173913,-197832113.2966281,-11511483.06827615
95,667943219.8526945,-198778745.8416158,-11718081.877076302
96,682050578.6693223,-199660508.10320103,-11924564.406948779
97,696274197.6878892,-200480618.5738211,-12131130.544194097
98,710618284.9772574,-201241644.44692007,-12338114.359838804
99,725088994.5438528,-201945719.3888018,-12546013.631347211
100,739695737.6464946,-202593863.53512713,-12755572.816506954
101,754452610.0915029,-203182983.18961263,-12967803.737760471
102,769376164.8845947,-203699516.46752456,-13183653.286189564
103,784473848.6153558,-204116411.08655727,-13403118.98634855
104,799733489.2738694,-204406237.04875034,-13624887.55325129
105,815132527.6226399,-204556060.02045915,-13847371.158169553
106,830651347.4412386,-204565275.4617361,-14069543.597861538
107,846276465.5625631,-204438238.02677613,-14290943.420441816
108,861999166.271108,-204180629.73762923,-14511491.295134405
109,877815070.3299248,-203798225.91640672,-14731482.410687553
110,893723466.2566395,-203292040.86632127,-14951281.57635878
111,909717571.6412492,-202660866.8608735,-15170367.874534402
112,925790837.7094268,-201908554.61983338,-15388489.928620547
113,941939086.706804,-201039662.42804044,-15605661.542359216
114,958159287.8546959,-200058871.2475537,-15821979.959773868
115,974449324.9124718,-198971345.6818554,-16037604.092128532
116,990808358.6380717,-197783108.70125037,-16252788.230260119
117,1007237788.8621147,-196501229.02874008,-16467953.980485912
118,1023743043.769009,-195133252.29020983,-16683797.508105403
119,1040335841.3403194,-193684325.26251033,-16901363.410937566
120,1057033429.3265305,-192150229.1514377,-17121795.789706532
121,1073847863.9096656,-190511818.67122304,-17345447.91328603
122,1090773036.4088147,-188745589.01257807,-17571295.391434498
123,1107790664.3031077,-186840005.6332415,-17797813.20024725
124,1124883824.9072697,-184796252.49265692,-18023944.96201732
125,1142042931.6638515,-182621801.81568655,-18249412.973977644
126,1159266273.3057957,-180321054.54826528,-18474407.777811095
127,1176548558.7076602,-177894927.7983861,-18698361.80769707
128,1193884984.4614625,-175348099.84253263,-18920897.778343745
129,1211273308.7773454,-172685555.00222504,-19141897.625136666
130,1228712683.4320498,-169911718.56911144,-19361333.024129633
131,1246203080.2734706,-167030533.30700114,-19579213.89322433
132,1263745062.6529076,-164045655.7194883,-19795581.704920944
133,1281339750.830205,-160960713.41397974,-20010525.144519415
134,1298989038.4779398,-157779651.7320272,-20224219.35896898
135,1316696310.0832846,-154507099.49924403,-20437001.1887489
136,1334468085.7885113,-151148265.5698468,-20649492.505764447
137,1352316617.1060832,-147706770.95415166,-20862724.819742337
138,1370260394.437418,-144177949.967486,-21077985.67170658
139,1388314680.2431643,-140541687.27023968,-21295965.57457306
140,1406476974.093253,-136770995.98574984,-21516019.98966209
141,1424731868.9480798,-132849915.57188228,-21737108.651543103
142,1443065960.615593,-128770237.56908877,-21958604.485786024
143,1461463472.283127,-124527710.389588,-22179450.99893516
144,1479911290.8608904,-120124086.701188,-22398976.944593024
145,1498399844.502832,-115562809.7224379,-22616852.381773032
146,1516921685.0681403,-110847610.09818172,-22832903.62176673
147,1535470606.046132,-105982270.05658919,-23047028.733824696
148,1554041164.5400937,-100970683.21336025,-23259161.396577906
149,1572628424.0791712,-95817018.07719253,-23469257.093777012
150,1591227843.8632903,-90525959.8912594,-23677293.01793271
151,1609835322.2511895,-85103053.675958,-23883281.68324322
152,1628447497.34631,-79555178.02517901,-24087305.498475056
153,1647062565.9782143,-73891107.12895013,-24289588.572754297
154,1665682102.9384298,-68121770.54930231,-24490627.73898447
155,1684314181.4932237,-62258767.88970069,-24691366.374539003
156,1702975636.3928041,-56308581.95024093,-24893223.485314704
157,1721687802.431537,-50263723.7101931,-25097729.722374476
158,1740460032.3446915,-44099013.81139536,-25305028.76554879
159,1759280202.7451248,-37794197.39126615,-25513618.36878855
160,1778132003.015004,-31342828.73704317,-25722131.126214087
161,1797002622.5431297,-24746061.266446862,-25929682.072616667
162,1815883251.4716613,-18007910.288445156,-26135740.889777303
163,1834767994.4992013,-11133130.281223,-26339984.960764
164,1853652888.4159975,-4126441.0588780344,-26542204.73250452
165,1872535246.2556562,3007706.9644335164,-26742250.173471436
166,1891413236.3537138,10265168.929458722,-26940001.59156297
167,1910285591.511754,17642055.35149407,-27135354.575529035
168,1929151382.1322243,25134603.07734152,-27328214.529783603
169,1948009836.0382774,32738912.351208538,-27518500.82187915
170,1966860261.1816518,40450435.190753326,-27706166.22267479
171,1985702284.794609,48262993.210896336,-27891252.757595308
172,2004537382.8754334,56166802.05090674,-28074103.708400514
173,2023376628.3765614,64148308.434446074,-28256146.883042432
174,2042243282.197598,72205476.0038913,-28439335.592973504
175,2061158878.4780385,80352931.2919309,-28624821.67146869
176,2080130900.0118809,88617339.60045204,-28812522.154972598
177,2099149773.8249013,97021731.06855258,-29001354.879372545
178,2118199639.42324,105578097.20110808,-29190151.967220917
179,2137265775.2766368,114290512.57510942,-29378056.22757534
180,2156336218.381544,123159125.16168852,-29564503.671722718
181,2175401316.716013,132182340.42034414,-29749121.482720803
182,2194453020.5319214,141357774.67266843,-29931647.035337593
183,2213484318.656848,150682627.0149665,-30111875.89498266
184,2232488823.1034074,160153787.63086072,-30289628.535476763
185,2251460432.284134,169767800.29852015,-30464725.875206348
186,2270392982.9328113,179520679.2427231,-30636964.720901508
187,2289279745.644185,189407370.7651845,-30806086.590186343
188,2308113015.8052135,199419703.41757593,-30971829.2369212
189,2326889397.0466747,209543336.44231823,-31134661.995036338
190,2345612152.867604,219766575.40949276,-31295439.947682623
191,2364286507.8732553,230076734.284919,-31454908.53402451
192,2382927398.8723493,240462277.16028878,-31614418.765031647
193,2401557187.8052435,250925323.7349843,-31775447.859817337
194,2420189173.827424,261484072.02660725,-31938396.0391962
195,2438820170.2460723,272157457.8420377,-32102507.19642707
196,2457439317.7972336,282955527.03571385,-32266739.87484234
197,2476035823.8069634,293880953.72947174,-32430250.005603008
198,2494601227.8050036,304932599.12802815,-32592441.896396663
199,2513129310.9249806,316107726.04135036,-32752896.168370552
200,2531615521.047343,327403076.479693,-32911296.410557874
201,2550056412.814237,338815382.4609519,-33067371.563796684
202,2568449082.126839,350341624.35238904,-33220840.636898942
203,2586790289.3922453,361978995.1934528,-33371333.53365062
204,2605075211.4413075,373723086.3423211,-33518370.703515865
205,2623302641.43254,385564718.2984256,-33662163.05129946
206,2641475423.2705092,397499653.1997126,-33803106.754852004
207,2659593059.942534,409524053.7232077,-33941174.738341786
208,2677655135.9290485,421630364.85552657,-34076469.51065071
209,2695665797.9744654,433807077.9307034,-34209584.2607059
210,2713639413.5841975,446043214.7113307,-34341868.57897131
211,2731599525.370573,458340428.98526907,-34475008.90402928
212,2749563018.2599483,470718100.9219294,-34609789.53907559
213,2767529910.0317636,483199464.7942021,-34745771.07716728
214,2785490204.4305696,495800255.82801825,-34882062.748604156
215,2803431910.7708406,508528563.17858756,-35017858.24011396
216,2821344099.9984818,521387858.6415684,-35152544.24710981
217,2839217309.165683,534379267.04338944,-35285649.562064804
218,2857043031.525482,547502892.1363823,-35416751.50674404
219,2874812433.953276,560758357.4818445,-35545328.71534171
220,2892514837.1132417,574142102.3400238,-35670765.68489216
221,2910145239.581088,587645906.0626496,-35793322.71887327
222,2927701042.4797688,601266715.492302,-35913198.57399007
223,2945176979.5808144,615001710.7475479,-36030236.264316514
224,2962566616.6853685,628846214.6423589,-36144208.63532204
225,2979863170.522058,642792814.439981,-36254926.17542954
226,2997060853.1107225,656829958.6887774,-36362373.142894216
227,3014158495.8030105,670940847.1459743,-36466987.36858709
228,3031166009.1846294,685106697.4546998,-36570009.124200426
229,3048105863.325235,699319024.1293236,-36673233.84143366
230,3064998590.4967217,713588048.2347916,-36777781.62341651
231,3081849968.096247,727931391.0561407,-36883539.4206172
232,3098655317.9101634,742361824.7977222,-36989798.636699006
233,3115407107.4037967,756885731.0483041,-37095810.93652639
234,3132098167.666602,771505732.0903592,-37200911.62793075
235,3148721246.8631487,786222956.164151,-37304358.11376647
236,3165267193.158679,801034241.2941874,-37405320.664940335
237,3181733697.940657,815931801.5979018,-37503941.809089474
238,3198121244.133282,830912738.1417773,-37600341.608939394
239,3214428935.6912446,845975304.4127432,-37694375.542796135
240,3230655270.6959267,861117693.8965849,-37785816.86593611
241,3246798262.4982057,876337898.747458,-37874402.67938347
242,3262855201.4120655,891633342.1148881,-37959847.44839007
243,3278822481.5692225,906999932.3250973,-38041875.82305547
244,3294696229.131667,922430299.9449972,-38120332.552385196
245,3310475356.431274,937911800.9970413,-38195461.497976705
246,3326168374.600163,953428198.6350726,-38268331.02930584
247,3341797208.616874,968971176.5060374,-38340767.705233835
248,3357384674.035239,984551246.966615,-38414181.60192841
249,3372939798.3811493,1000189124.2150854,-38488789.04710836
250,3388459585.7499104,1015903093.5039651,-38564055.87821518
251,3403934997.679802,1031706442.9336166,-38639082.21956448
252,3419352020.3554077,1047604976.4051627,-38712716.241850555
253,3434702191.506701,1063596290.0796208,-38784795.492939465
254,3449980643.3831477,1079680307.8566349,-38855329.592842236
255,3465181894.311222,1095857273.9920874,-38924155.22416284
256,3480300231.00426,1112126822.7019913,-38991055.33225285
257,3495329854.8040743,1128488005.5080469,-39055792.550321296
258,3510264749.0389013,1144939325.0842001,-39118107.64249832
259,3525098410.7212915,1161478594.4478662,-39177709.23941476
260,3539823519.4996977,1178102486.923278,-39234266.623065956
261,3554431712.3067346,1194805530.8721452,-39287424.85847601
262,3568914067.0502133,1211578213.6007285,-39336893.29050938
263,3583263962.5996737,1228404468.3513625,-39382713.723644555
264,3597484368.3891983,1245262147.518355,-39425746.42184422
265,3611594109.4623866,1262133932.275343,-39467788.30525798
266,3625617804.1176357,1279021263.8534372,-39510475.40310687
267,3639568450.5904016,1295940130.5185046,-39554117.42102242
268,3653442447.958783,1312904274.1827106,-39597753.777625985
269,3667234986.5355334,1329916644.9591336,-39640993.33593445
270,3680943358.316436,1346979173.44241,-39683658.98421601
271,3694564562.375992,1364092760.494577,-39725484.80100588
272,3708095840.7649856,1381257186.774288,-39766197.39224508
273,3721534931.641379,1398471564.5515137,-39805539.929537006
274,3734880040.69943,1415734731.6643507,-39843266.89853267
275,3748129672.31829,1433045531.4116066,-39879130.238002166
276,3761282348.597596,1450402982.6215408,-39912862.48540133
277,3774336195.7090573,1467806295.6911063,-39944158.55160755
278,3787288383.7050433,1485254594.2726474,-39972659.80050728
279,3800134522.9423385,1502746043.2390957,-39997955.47903528
280,3812868569.5328617,1520275914.8201342,-40019650.73720697
281,3825485002.844245,1537833582.442275,-40037618.046753734
282,3837985991.77669,1555401937.3907187,-40052501.05562288
283,3850387907.3838353,1572968207.788411,-40065727.26776413
284,3862709372.972445,1590533754.829278,-40078336.7428986
285,3874964461.482461,1608108978.3674023,-40091202.69699729
286,3887157703.344916,1625708302.4321015,-40104509.88058705
287,3899286697.2026124,1643343242.941551,-40118017.36747415
288,3911346310.9500937,1661021428.132937,-40131383.44054609
289,3923330728.599417,1678747567.4771023,-40144281.932270385
290,3935234197.4370255,1696524433.1200783,-40156425.143709734
291,3947051222.0638566,1714353549.0239227,-40167557.08315248
292,3958776528.6924605,1732235638.9450662,-40177438.86629796
293,3970404914.6495247,1750170904.6455934,-40185832.2490062
294,3981931011.8250203,1768159167.1966486,-40192482.31974653
295,3993348960.1062274,1786199852.6962085,-40197099.92760179
296,4004651999.6401916,1804291731.990463,-40199348.00916795
297,4015832114.9795084,1822432256.3895605,-40198845.91342431
298,4026880083.1360307,1840616622.9938972,-40195188.609433874
299,4037784164.241145,1858836646.695696,-40187683.300965525
300,4048533308.6516795,1877070431.6496987,-40175923.00777187
301,4059137242.436881,1895290546.8392122,-40161383.53244251
302,4069619604.2884345,1913485712.6524997,-40146046.406482674
303,4079999310.496638,1931661286.0482817,-40131057.73142468
304,4090284582.675296,1949827229.9248044,-40116670.52116627
305,4100476946.5105314,1967991331.8879542,-40102716.45122518
306,4110575255.840276,1986158234.5470095,-40088910.519763626
307,4120577708.023158,2004330223.4764395,-40074966.63112933
308,4130482643.377927,2022508102.6173382,-40060626.99447313
309,4140288806.5526996,2040691845.9626505,-40045661.57149874
310,4149995381.044132,2058881058.0477073,-40029859.189712904
311,4159601916.807778,2077075308.7204556,-40013018.59506148
312,4169108212.366675,2095274383.762894,-39994945.91144684
313,4178514276.1829076,2113478545.1803093,-39975469.80492195
314,4187820434.4746585,2131689613.3537111,-39954435.00922409
315,4197023022.0888467,2149913707.44791,-39931090.48516314
316,4206109245.471776,2168150892.300449,-39904107.304948546
317,4215067444.439383,2186391866.2720456,-39872828.6067771
318,4223891058.3008795,2204618600.0595746,-39837298.93620305
319,4232588305.701869,2222808980.0434475,-39798742.62037043
320,4241181277.962721,2240952978.5238047,-39759040.48481234
321,4249689678.132846,2259057014.0210075,-39719487.36167191
322,4258122923.9507484,2277133643.674831,-39680531.63847887
323,4266482836.7659855,2295194167.8863955,-39642154.4430051
324,4274767501.8645825,2313246866.2092686,-39604170.87518188
325,4282973503.3115125,2331297365.2705297,-39566362.99239581
326,4291096962.075582,2349349341.1679654,-39528525.66345909
327,4299133990.9131565,2367405088.4947596,-39490481.402237825
328,4307080945.881743,2385465896.1442842,-39452094.76793006
329,4314934848.497394,2403532334.2014737,-39413317.65932711
330,4322694469.15144,2421605583.5934258,-39374255.0126391
331,4330356782.191316,2439692055.6801696,-39334510.78982341
332,4337911095.755704,2457794894.2201905,-39293033.91374748
333,4345347171.269135,2475912995.424044,-39249142.22330712
334,4352653079.33621,2494043542.599888,-39202131.9757997
335,4359814000.021259,2512178110.8511434,-39151248.569634266
336,4366817252.336853,2530297337.4551883,-39096175.9602966
337,4373664383.411944,2548373736.3853726,-39037784.34886424
338,4380373921.450582,2566388285.7025695,-38977849.34683214
339,4386966387.333263,2584338364.0561824,-38917802.63059615
340,4393454425.085561,2602229536.119797,-38858289.52203243
341,4399843800.006217,2620067950.0690393,-38799451.93754271
342,4406136670.545645,2637857900.038752,-38741220.87772568
343,4412333750.4719305,2655601707.23614,-38683469.56018646
344,4418435507.823424,2673300066.061553,-38626095.28104728
345,4424443260.967724,2690952339.5364985,-38569120.5922503
346,4430361240.646479,2708558375.928237,-38512830.2320846
347,4436192235.176748,2726124167.6216044,-38456953.33903667
348,4441933268.531186,2743652624.3460817,-38400724.27667086
349,4447583039.28343,2761144628.6900115,-38343715.085340545
350,4453140413.22812,2778602208.0669103,-38285528.96394374
351,4458602346.670921,2796028467.8013835,-38225630.345435664
352,4463961959.384934,2813426109.933667,-38163263.939520426
353,4469207465.674793,2830793499.650084,-38097508.35013559
354,4474326088.433264,2848118405.645966,-38027733.38032836
355,4479316388.069375,2865378150.7714257,-37954444.14049911
356,4484194261.238059,2882555080.787967,-37879250.28153412
357,4488979904.010976,2899647121.6258125,-37803666.08695987
358,4493686603.311354,2916661508.383244,-37728508.68125741
359,4498320327.174288,2933606916.1523957,-37654081.520525806
360,4502882716.786176,2950490083.1751194,-37580476.327016056
361,4507374246.453414,2967314845.809594,-37507865.000463866
362,4511798059.950206,2984085132.05936,-37436712.08644279
363,4516153236.699216,3000809732.33937,-37366700.62188805
364,4520434683.59392,3017492549.439206,-37297283.65587047
365,4524638778.062896,3034135319.958329,-37228184.194738545
366,4528762545.785331,3050739720.444473,-37159192.97728365
367,4532802830.0943165,3067307826.6912413,-37090069.773755856
368,4536755505.018165,3083842295.582557,-37020477.75067353
369,4540614316.134723,3100346242.3162746,-36949906.586051665
370,4544369140.025109,3116822137.8641014,-36877584.93085657
371,4548004456.708069,3133268202.899346,-36802478.50464461
372,4551502186.198106,3149671571.4350843,-36723677.818091415
373,4554854016.229295,3166006102.9931345,-36641302.7234232
374,4558070525.678565,3182246540.5762463,-36556724.76562765
375,4561170566.822572,3198381647.0425715,-36471470.71081406
376,4564169051.197514,3214410215.8180614,-36386514.44912157
377,4567075943.001818,3230332855.126652,-36302517.691401646
378,4569901889.0969095,3246151707.15426,-36220295.25928721
379,4572651910.360954,3261874175.4669476,-36139752.54674575
380,4575326449.388463,3277503383.5533442,-36060506.147903256
381,4577926678.090078,3293040199.719023,-35982356.11773613
382,4580454505.640532,3308485057.802122,-35905175.80993588
383,4582912329.195069,3323838586.7480674,-35828852.77498253
384,4585302822.4384575,3339102052.377316,-35753256.63369244
