,Position X (m),Position Y (m),Position Z (m)
0,587000000000.0,-526000000000.0,-12600000000.0
1,594473600000.0,-517031680000.0,-12600000000.0
2,601826758374.4932,-507958609236.94855,-12597449263.980242
3,609057836328.2275,-498782501294.5377,-12592345201.297205
4,616165222217.0809,-489505100059.3411,-12584685863.952768
5,623147332242.3103,-480128179221.0714,-12574469950.041431
6,630002611134.484,-470653541753.69275,-12561696806.833368
7,636729532826.4446,-461083019377.9066,-12546366433.481785
8,643326601114.4026,-451418472005.7077,-12528479483.343645
9,649792350305.6802,-441661787167.5889,-12508037265.91967
10,656125345850.8942,-431814879422.2702,-12485041748.45601
11,662324184958.2163,-421879689747.50146,-12459495557.28648
12,668387497188.8292,-411858184909.4917,-12431401978.976635
13,674313945036.0853,-401752356809.8883,-12400764961.218283
14,680102224494.1477,-391564221814.2306,-12367589113.28466
15,685751065618.9476,-381295820069.7909,-12331879705.887981
16,691259233074.3418,-370949214814.43256,-12293642670.518454
17,696625526657.792,-360526491672.3803,-12252884598.355076
18,701848781801.9364,-350029757933.8667,-12209612738.939276
19,706927870054.6934,-339461141817.0554,-12163834998.620169
20,711861699540.8868,-328822791715.49786,-12115559938.627724
21,716649215405.01,-318116875432.44934,-12064796772.772549
22,721289400234.7311,-307345579402.8428,-12011555364.780365
23,725781274464.8931,-296511107903.6884,-11955846225.267872
24,730123896761.856,-285615682253.75525,-11897680508.36422
25,734316364388.0327,-274661540003.53635,-11837070007.974913
26,738357813546.3448,-263650934116.66653,-11774027153.671618
27,742247419704.0115,-252586132144.11462,-11708565006.178677
28,745984397894.4045,-241469415392.55484,-11640697252.438084
29,749568002994.2101,-230303078087.896,-11570438200.301676
30,752997529971.2083,-219089426532.79486,-11497802773.001265
31,756272314099.5103,-207830778253.19876,-11422806503.511194
32,759391731149.2109,-196529461129.78464,-11345465528.57882
33,762355197567.7883,-185187812522.67517,-11265796581.966482
34,765162170649.117,-173808178400.33725,-11183816987.24932
35,767812148677.7206,-162392912469.70398,-11099544650.458513
36,770304671046.1351,-150944375304.7558,-11012998052.534298
37,772639318346.6653,-139464933473.08902,-10924196241.544668
38,774815712438.929,-127956958661.2726,-10833158824.636415
39,776833516493.8473,-116422826799.97421,-10739905959.70652
40,778692435014.3414,-104864917189.73184,-10644458346.794092
41,780392213832.8805,-93285611628.14476,-10546837219.198038
42,781932640086.0367,-81687293539.18542,-10447064334.326658
43,783313542166.2952,-70072347105.2766,-10345161964.283876
44,784534789651.5482,-58443156402.739784,-10241152886.193121
45,785596293213.0376,-46802104541.26865,-10135060372.255602
46,786498004502.8828,-35151572808.42008,-10026908179.54487
47,787239916021.8734,-23493939821.0038,-9916720539.585749
48,787822060965.1257,-11831580685.487679,-9804522147.810156
49,788244513043.4178,-166866168.74103737,-9690338152.874624
50,788507386272.0092,11497838123.797955,-9574194146.126022
51,788610834735.9888,23160172570.82743,-9456116150.719353
52,788555052348.5265,34817784351.634926,-9336130610.155428
53,788340272596.2389,46468328248.745285,-9214264376.634785
54,787966768263.6664,58109467437.27501,-9090544699.407967
55,787434851135.8796,69738874262.70586,-8964999213.09351
56,786744871680.6306,81354231007.4763,-8837655925.921833
57,785897218711.3672,92953230646.08914,-8708543207.88958
58,784892319032.0621,104533577588.26328,-8577689778.825105
59,783730637064.614,116092988409.67479,-8445124696.372404
60,782412674459.5386,127629192569.89813,-8310877343.902379
61,780938969690.7699,139139933117.20865,-8174977418.359661
62,779310097635.5929,150622967379.8206,-8037454918.060654
63,777526669140.3446,162076067642.60193,-7898340130.522412
64,775589330569.5323,173497021809.1608,-7757663620.385898
65,773498763344.5222,184883634052.58383,-7615456216.944795
66,771255683476.8088,196233725449.4859,-7471749001.5735235
67,768860841089.7198,207545134592.40164,-7326573295.399868
68,766315019917.8411,218815718178.08395,-7179960647.438592
69,763619036779.9216,230043351581.4853,-7031942822.76671
70,760773741043.0112,241225929422.99695,-6882551790.195148
71,757780014085.9615,252361366122.3852,-6731819709.743396
72,754638768756.9991,263447596434.4571,-6579778920.261288
73,751350948822.1268,274482575966.27515,-6426461927.242561
74,747917528404.2903,285464281676.5488,-6271901390.788052
75,744339511414.0723,296390712357.48584,-6116130113.686098
76,740617930972.6674,307259889099.17126,-5959181029.593566
77,736753848827.8374,318069855736.5328,-5801087191.305348
78,732748354763.8093,328818679279.0525,-5641881759.096409
79,728602566006.4844,339504450322.5946,-5481597989.214046
80,724317626620.1766,350125283441.19147,-5320269222.723287
81,719894706898.3744,360679317564.0221,-5157928874.165176
82,715335002753.0643,371164716335.6732,-4994610420.306026
83,710639735099.9486,381579668459.2535,-4830347389.040429
84,705810149241.857,391922388024.3208,-4665173348.324437
85,700847514254.373,402191114819.30646,-4499121895.18845
86,695753122372.1378,412384114621.7952,-4332226645.223241
87,690528288364.564,422499679463.5289,-4164521222.633051
88,685174348902.5463,432536127881.2594,-3996039250.1940284
89,679692661928.2034,442491805158.03894,-3826814338.9690337
90,674084606029.8517,452365083550.2952,-3656880078.1073236
91,668351579819.6223,462154362497.8801,-3486270024.890844
92,662495001312.2468,471858068816.87775,-3315017695.033865
93,656516307304.7798,481474656875.7429,-3143156553.202997
94,650416952757.7771,491002608755.6947,-2970720003.7046876
95,644198410179.9093,500440434395.9723,-2797741381.3811407
96,637862169013.0964,509786671720.6086,-2624253942.9529233
97,631409735018.7148,519039886751.6597,-2450290858.313013
98,624842629668.7589,528198673708.7582,-2275885201.9982677
99,618162389540.5201,537261655093.92456,-2101069944.906096
100,611370565714.9318,546227481762.2437,-1925877946.2248101
101,604468723178.9312,555094832979.1569,-1750341945.547652
102,597458440232.5964,563862416465.7885,-1574494555.1079774
103,590341307903.4497,572528968434.3673,-1398368252.0775032
104,583118929371.1405,581093253612.1444,-1221995371.1092658
105,575792919398.9445,589554065245.9679,-1045408097.4622182
106,568364903765.2626,597910225087.8722,-868638460.4591686
107,560836518697.2094,606160583369.8706,-691718326.8755832
108,553209410310.6445,614304018770.363,-514679394.30329853
109,545485234057.8759,622339438370.8649,-337553184.65951467
110,537665654182.78723,630265777602.4487,-160371037.8962371
111,529752343184.4531,638082000182.9849,16835894.08012408
112,521746981288.25616,645787098041.9209,194036653.04605895
113,513651255922.9251,653380091234.9689,371200480.0146808
114,505466861206.2369,660860027850.2184,548296820.6123979
115,497195497438.77966,668225983904.7625,725295330.2385921
116,488838870605.755,675477063232.0692,902165879.0210319
117,480398691886.8671,682612397360.3268,1078878556.56933
118,471876677174.27576,689631145381.9487,1255403676.5285962
119,463274546598.47107,696532493814.4628,1431711780.9432695
120,454594024061.8223,703315656453.4077,1607773644.4669285
121,445836836779.9734,709979874219.0107,1783560278.4879503
122,437004714832.7569,716524414998.4435,1959042935.1596792
123,428099390725.8755,722948573480.8224,2134193111.1172392
124,419122598961.2786,729251670981.3654,2308982550.8046045
125,410076075614.1925,735433055256.6456,2483383249.610475
126,400961557916.66876,741492100314.1603,2657367456.985879
127,391780783849.47363,747428206219.0408,2830907679.5647564
128,382535491743.4534,753240798895.5564,3003976684.0339756
129,373227419888.88995,758929329923.5239,3176547499.9404907
130,363858306154.4745,764493276331.0153,3348593422.333062
131,354429887615.3187,769932140382.3967,3520088014.213356
132,344943900189.6844,775245449361.8527,3691005108.8184066
133,335402078284.3072,780432755352.6694,3861318811.7425833
134,325806154448.22894,785493635012.5488,4031003502.902547
135,316157859035.06036,790427689345.207,4200033838.3469787
136,306458919873.5956,795234543468.494,4368384751.912049
137,296711061946.6667,799913846379.2373,4536031456.725632
138,286916007078.0237,804465270715.1024,4702949446.575558
139,277075473626.9363,808888512514.3239,4869114497.185239
140,267191176190.5989,813183290974.7524,5034502667.435089
141,257264825314.96204,817349348211.9614,5199090300.4799595
142,247298127214.44034,821386449015.2471,5362854024.70741
143,237292783501.35025,825294380602.7153,5525770754.504605
144,227250490924.39716,829072952372.1943,5687817690.749888
145,217172941113.29358,832721995648.7216,5848972321.343428
146,207061820330.34555,836241363431.0872,6009212421.706465
147,196918809229.0701,839630930137.4834,6168516055.2080965
148,186745582619.87595,842890591350.6166,6326861573.503485
149,176543809242.85086,846020263562.6008,6484227616.771727
150,166315151547.67593,849019883919.8958,6640593113.850798
151,156061265480.6771,851889409968.4937,6795937282.272591
152,145783800279.0105,854628819399.5077,6950239628.202438
153,135484398271.9576,857238109795.2579,7103479946.286347
154,125164694689.28677,859717298375.9065,7255638319.406996
155,114826317476.62355,862066421746.6385,7406695118.347648
156,104470887117.72705,864285535645.3484,7556631001.365356
157,94100016463.42845,866374714690.903,7705426913.688829
158,83715310566.72722,868334052132.4531,7853064086.984704
159,73318366524.1742,870163659600.6317,7999524038.73616
160,62910773323.06303,871863666857.2158,8144788571.531121
161,52494111693.86557,873434221546.7893,8288839772.392194
162,42069953969.75395,874875488951.1661,8431660011.967453
163,31639863952.838676,876187651744.5809,8573231943.589306
164,21205396786.083046,877370909749.0942,8713538502.275087
165,10768098830.22186,878425479690.7117,8852562903.718193
166,329507545.49207115,879351594956.9231,8990288643.280033
167,-10108848621.759373,880149505356.1575,9126699494.970932
168,-20545450347.48484,880819476879.3726,9261779510.40358
169,-30978787533.322403,881361791463.8236,9395513017.706934
170,-41407359405.00162,881776746758.9825,9527884620.394321
171,-51829674605.870094,882064655894.572,9658879196.183558
172,-62244251285.669945,882225847250.6859,9788481895.769135
173,-72649617184.72046,882260664229.9161,9916678141.551476
174,-83044309713.9404,882169465031.84,10043453626.351206
175,-93426876030.21762,881952622432.2578,10168794311.995476
176,-103795873106.25737,881610523563.6194,10292686427.774893
177,-114149867796.65495,881143569695.8247,10415116468.948153
178,-124487436901.05519,880552176017.5411,10536071195.302284
179,-134807167224.90894,879836771420.6975,10655537629.772007
180,-145107655636.69687,878997798289.8906,10773503057.02953
181,-155387509120.62454,878035712295.7808,10889955021.993742
182,-165645344824.63873,876950982191.0925,11004881328.270359
183,-175879790104.13132,875744089608.3385,11118270036.558424
184,-186089482561.88046,874415528858.9432,11230109463.054394
185,-196273070084.75183,872965806733.8455,11340388177.869211
186,-206429210877.5524,871395442305.8726,11449095003.459007
187,-216556573494.28336,869704966734.2305,11556219013.063114
188,-226653836866.9207,867894923071.381,11661749529.14452
189,-236719690331.8046,865965866072.3225,11765676121.840443
190,-246752833654.2114,863918362006.4265,11867988607.464447
191,-256751977051.1961,861752988474.9568,11968677046.92606
192,-266715841210.75543,859470334231.4106,12067731744.047693
193,-276643157308.7205,857070999004.6001,12165143243.924812
194,-286532667023.12036,854555593326.06,12260902331.25479
195,-296383122545.03046,851924738359.928,12355000028.616053
196,-306193286586.4715,849179065732.3405,12447427594.784418
197,-315961932387.311,846319217361.836,12538176523.148352
198,-325687843721.48065,843345845293.5321,12627238540.167166
199,-335369814901.7226,840259611537.6029,12714605603.810123
200,-345006650782.2523,837061187911.4778,12800269901.954641
201,-354597166759.07306,833751255885.0737,12884223850.747643
202,-364140188767.925,830330506428.4943,12966460092.947098
203,-373634553280.0284,826799639861.7869,13046971496.265902
204,-383079107295.8465,823159365706.4863,13125751151.740437
205,-392472708337.04297,819410402538.4469,13202792372.159761
206,-401814224437.68427,815553477841.451,13278088690.63261
207,-411102534135.9858,811589327865.6232,13351633859.113102
208,-420336526463.9367,807518697488.5271,13423421846.861946
209,-429515100935.86,803342340077.9382,13493446838.96446
210,-438637167536.4581,799061017357.4631,13561703234.862783
211,-447701646708.4805,794675499275.8076,13628185646.873947
212,-456707469339.8045,790186563880.6705,13692888898.66151
213,-465653576748.42725,785594997196.1763,13755808023.645063
214,-474538920664.47546,780901593100.0704,13816938263.42596
215,-483362463211.25806,776107153200.2816,13876275066.31177
216,-492123176886.9935,771212486713.4257,13933814085.91801
217,-500820044547.18256,766218410346.6521,13989551179.79989
218,-509452059387.16437,761125748183.0481,14043482408.087399
219,-518018224924.4408,755935331570.5265,14095604032.107903
220,-526517554980.2298,750647999014.0614,14145912512.982555
221,-534949073659.1201,745264596070.1204,14194404510.236425
222,-543311815327.6187,739785975241.3602,14241076880.549408
223,-551604824593.4824,734212995875.4652,14285926676.424639
224,-559827156282.9034,728546524065.4924,14328951144.84586
225,-567977875416.6627,722787432550.6218,14370147726.007736
226,-576056057186.1005,716936600617.7677,14409514052.097425
227,-584060786929.4158,710994914004.4138,14447047946.111044
228,-591991160108.7924,704963264803.1965,14482747420.689713
229,-599846282288.9792,698842551369.2744,14516610676.953892
230,-607625269117.6897,692633678232.2649,14548636103.300337
231,-615327246306.1237,686337556013.0568,14578822274.140045
232,-622951349606.8646,679955101341.8594,14607167948.643656
233,-630496724789.9645,673487236775.1871,14633672069.576107
234,-637962527619.5023,666934890713.1989,14658333762.213795
235,-645347923831.4694,660298997318.944,14681152333.30177
236,-652652089112.9719,653580496440.3802,14702127270.003359
237,-659874209081.237,646780333534.9762,14721258238.84862
238,-667013479262.3081,639899459594.1873,14738545084.838413
239,-674069105072.7288,632938831071.7361,14753987830.46
240,-681040301801.0005,625899409814.7892,14767586674.665052
241,-687926294588.6332,618782162996.8905,14779341991.875504
242,-694726318410.7758,611588063052.4603,14789254331.021877
243,-701439618056.2751,604318087612.3981,14797324414.628845
244,-708065448107.2411,596973219440.2153,14803553137.962807
245,-714603072918.5486,589554446368.2721,14807941568.244127
246,-721051766598.1023,582062761234.1058,14810490943.907232
247,-727410812989.1838,574499161817.7058,14811202673.869776
248,-733679505656.3834,566864650782.0087,14810078336.75487
249,-739857147874.2015,559160235618.5624,14807119680.038378
250,-745943052614.2195,551386928595.9237,14802328619.18868
251,-751936542529.8083,543545746707.30664,14795707236.87935
252,-757836949940.9713,535637711617.6963,14787257782.253494
253,-763643616820.1553,527663849612.3806,14776982670.185143
254,-769355894777.1908,519625191544.73413,14764884480.707518
255,-774973145047.7722,511522772785.3326,14750965958.41764
256,-780494738483.6395,503357633173.3153,14735230011.855207
257,-785920055543.8942,495130816969.1918,14717679712.905224
258,-791248486287.6125,486843372809.1785,14698318296.218561
259,-796479430367.6886,478496353661.2358,14677149158.64477
260,-801612297025.5845,470090816782.921,14654175858.677336
261,-806646505086.3768,461627823680.96814,14629402115.921753
262,-811581482953.2831,453108440072.07416,14602831810.608696
263,-816416668601.0222,444533735843.83435,14574468983.177412
264,-821151509568.2015,435904785014.5222,14544317833.933296
265,-825785462950.5496,427222665691.2051,14512382722.735155
266,-830317995398.4401,418488460028.11383,14478668168.624907
267,-834748583120.1215,409703254188.8958,14443178849.357481
268,-839076711886.6528,400868138312.76953,14405919600.899504
269,-843301877035.414,391984206482.1564,14366895416.941032
270,-847423583470.1088,383052556688.8349,14326111448.587328
271,-851441345662.4292,374074290798.99365,14283573004.084396
272,-855354687655.7415,365050514519.0095,14239285548.54247
273,-859163143070.2373,355982337361.81085,14193254703.684885
274,-862866255109.5966,346870872613.85767,14145486247.619757
275,-866463576569.1974,337717237302.7526,14095986114.630863
276,-869954669845.9424,328522552165.4895,14044760394.98306
277,-873339106949.8075,319287941617.3973,13991815334.736252
278,-876616469517.204,310014533721.94293,13937157335.562088
279,-879786348826.0585,300703460161.68225,13880792954.56331
280,-882848345812.0178,291355856210.64795,13822728904.11182
281,-885802071084.388,281972860707.996,13762972051.746613
282,-888647144940.0259,272555616031.5294,13701529420.179499
283,-891383197375.1228,263105268068.64334,13638408187.39362
284,-894009868099.6062,253622966184.02124,13573615686.689154
285,-896526806560.1361,244109863188.86874,13507159406.533264
286,-898933671965.9796,234567115313.89374,13439046990.440712
287,-901230133314.7878,224995882183.75903,13369286236.895624
288,-903415869417.2107,215397326791.43408,13297885099.33886
289,-905490568921.398,205772615471.79105,13224851686.20157
290,-907453930338.4042,196122917874.63495,13150194260.963158
291,-909305662068.9152,186449406937.37708,13073921242.226326
292,-911045482431.4438,176753258857.44788,12996041203.807686
293,-912673119692.0675,167035653064.46613,12916562874.843418
294,-914188312095.7886,157297772192.13928,12835495139.908634
295,-915590807899.6594,147540802049.86224,12752847039.146904
296,-916880365407.9103,137765931594.02487,12668627768.403648
297,-918056753009.4117,127974352899.18626,12582846679.355762
298,-919119749217.693,118167261129.58363,12495513279.63773
299,-920069142712.9498,108345854511.76694,12406637232.994734
300,-920904732384.1583,98511334308.67297,12316228359.516167
301,-921626327368.0294,88664904794.07372,12224296636.014238
302,-922233747083.4198,78807773222.58359,12130852196.485312
303,-922726821272.2272,68941149795.6588,12035905332.326597
304,-923105390048.6348,59066247629.04047,11939466492.419056
305,-923369303950.3516,49184282722.54723,11841546283.263103
306,-923518423988.7587,39296473930.15361,11742155469.19706
307,-923552621698.5372,29404042929.13265,11641304972.663029
308,-923471779187.8062,19508214188.002495,11539005874.496727
309,-923275789189.3899,9610214933.331047,11435269414.233202
310,-922964555113.5183,-288724884.5028248,11330106990.426775
311,-922537991102.0873,-10187372626.52129,11223530160.98489
312,-921996022084.5264,-20084493001.31015,11115550643.514637
313,-921338583835.2966,-29978848102.16436,11006180315.67886
314,-920565623033.073,-39869197445.30586,10895431215.555792
315,-919677097321.7684,-49754298009.328476,10783315541.990917
316,-918672975374.4912,-59632904276.11713,10669845654.895218
317,-917553236961.5316,-69503768271.90677,10555034075.531782
318,-916317873019.1744,-79365639607.60321,10438893486.89663
319,-914966885717.5344,-89217265517.58113,10321436734.222437
320,-913500288522.3632,-99057390899.6554,10202676825.631075
321,-911918106256.5588,-108884758361.27988,10082626932.618502
322,-910220375170.0994,-118698108269.47302,9961300390.302025
323,-908407143015.5785,-128496178800.2152,9838710697.66003
324,-906478469124.5724,-138277705987.32358,9714871517.85649
325,-904434424483.7815,-148041423772.02045,9589796678.623507
326,-902275091811.3683,-157786064053.863,9463500172.669386
327,-900000565633.9539,-167510356743.2787,9335996158.09559
328,-897610952364.5446,-177213029815.78998,9207298958.815912
329,-895106370381.5132,-186892809367.97018,9077423064.97552
330,-892486950108.6486,-196548419675.171,8946383133.369322
331,-889752834096.1647,-206178583251.1208,8814193987.855793
332,-886904177103.2865,-215782020909.90417,8680870619.71988
333,-883941146183.3607,-225357451829.63434,8546428188.053285
334,-880863920768.584,-234903593618.14297,8410882020.178116
335,-877672692757.2831,-244419162382.0295,8274247611.962016
336,-874367666605.4054,-253902872798.05112,8136540628.0767765
337,-870949059421.058,-263353438183.9916,7997776902.362161
338,-867417101055.079,-272769570567.16473,7857972438.456809
339,-863772034185.3397,-282149980756.2902,7717143410.414289
340,-860014114404.6302,-291493378420.8073,7575306163.004787
341,-856143610315.4645,-300798472173.66095,7432477211.883621
342,-852160803627.7839,-310063969654.8085,7288673243.801004
343,-848065989256.9847,-319288577615.61566,7143911116.863972
344,-843859475421.6781,-328471002004.8967,6998207860.819896
345,-839541583741.2645,-337609948057.1637,6851580677.340276
346,-835112649333.496,-346704120383.43805,6704046940.295199
347,-830573020912.0603,-355752223064.89594,6555624196.004386
348,-825923060885.3375,-364752959750.20447,6406330163.394831
349,-821163145457.5287,-373705033755.39667,6256182734.216232
350,-816293664728.7378,-382607148165.8764,6105199973.3173
351,-811315022795.6268,-391458005941.8381,5953400118.859313
352,-806227637852.9828,-400256310027.0651,5800801582.482076
353,-801031942296.3647,-409000763461.528,5647422949.401777
354,-795728382827.0155,-417690069498.4583,5493282978.406856
355,-790317420560.7826,-426322931724.89813,5338400601.818927
356,-784799531138.0476,-434898054181.0555,5182794925.673079
357,-779175204826.9908,-443414141478.1632,5026485230.081444
358,-773444946623.1017,-451869898922.4406,4869490969.353101
359,-767609276352.0634,-460264032646.6187,4711831771.848051
360,-761668728776.035,-468595249745.71643,4553527439.774315
361,-755623853701.0941,-476862258415.4737,4394597949.013254
362,-749475216084.4481,-485063768093.32324,4235063448.969554
363,-743223396140.4663,-493198489602.34357,4074944262.381049
364,-736868989447.3224,-501265135300.0134,3914260884.9736104
365,-730412607054.8639,-509262419229.9442,3753033985.217197
366,-723854875590.5542,-517189057276.2697,3591284404.098046
367,-717196437364.7177,-525043767321.94147,3429033154.8216925
368,-710437950475.2883,-532825269410.8906,3266301422.466542
369,-703580088911.9025,-540532285914.025,3103110563.593663
370,-696623542659.1118,-548163541699.1507,2939482105.807187
371,-689569017798.5431,-555717764305.2009,2775437747.2425528
372,-682417236610.3528,-563193684121.8114,2610999355.9334927
373,-675168937675.7793,-570590034575.4169,2446188969.036599
374,-667824875982.1549,-577905552319.4346,2281028792.098274
375,-660385823025.6697,-585138977423.2715,2115541198.5621405
376,-652852566908.0875,-592289053563.0968,1949748729.2445047
377,-645225912431.1433,-599354528219.8976,1783674091.549576
378,-637506681191.3799,-606334152884.3312,1617340158.5354452
379,-629695711673.9978,-613226683266.0608,1450769967.8816302
380,-621793859346.629,-620030879509.3743,1283986720.6099925
381,-613801996754.076,-626745506412.7982,1117013779.9065042
382,-605721013610.1896,-633369333651.1691,949874669.9635268
383,-597551816887.0157,-639901136001.5198,782593074.7460169
384,-589295330901.2275,-646339693573.162,615192836.6869829
385,-580952497397.7676,-652683792042.2648,447697955.31572104
386,-572524275630.7434,-658932222891.2025,280132585.8197374
387,-564011642441.6666,-665083783652.8292,112521037.54012865
388,-555415592335.0583,-671137278159.6953,-55112227.60259983
389,-546737137551.2725,-677091516798.2047,-222742596.7654247
390,-537977308136.3023,-682945316768.1312,-390345307.96222806
391,-529137152008.9811,-688697502348.896,-557895452.0274125
392,-520217735027.27936,-694346905173.1134,-725367974.7140765
393,-511220141053.6443,-699892364503.3605,-892737678.7002528
394,-502145472016.3692,-705332727509.2494,-1059979225.4418634
395,-492994847963.7778,-710666849545.8635,-1227067137.1048708
