,Position X (m),Position Y (m),Position Z (m)
235,44386177836.34431,107857793248.13965,175480280.40936542
236,20618343730.247364,117007570259.83945,2060239848.0993407
237,-4216056389.30394,119062433847.00905,3816951822.664523
238,-28611345914.894684,114080529924.72885,5344321322.162486
239,-51076684948.698235,102222808071.29355,6544979919.192683
240,-70021596566.61766,83788410358.38463,7318661692.810077
241,-83641745499.36166,59323512704.59453,7557477089.083953
242,-89818838968.47537,29849706221.578304,7145538250.408866
243,-86112404086.2987,-2700991482.5080566,5970718567.43263
244,-70107129176.23242,-34757218401.42212,3969046441.3107176
245,-40755354339.716705,-60327174552.24183,1238613646.252955
246,-1237456765.7190475,-71761434345.95872,-1786471491.7641063
247,39446095971.38965,-64561635035.18487,-4363444322.772587
248,71619375117.27406,-41925728975.53668,-5921358341.374825
249,90982377368.59702,-11241831160.258701,-6375496631.518248
250,97896304677.2681,21179198450.08484,-5929307385.756798
251,94488284848.79129,51396826057.837135,-4839832171.647031
252,83099709812.1831,77201170819.02458,-3329741369.5193825
253,65821227311.49994,97376500539.35768,-1576406731.948971
254,44451704516.741776,111236928901.58592,277749110.7584634
255,20579133728.863358,118374574820.75978,2112588353.80582
256,-4312631467.638069,118533952771.98457,3819411341.7498093
257,-28732241365.572205,111563136507.3015,5291949783.79116
258,-51061565861.42274,97424977906.95245,6418528747.862954
259,-69421405005.6229,76280392263.0909,7075239363.278802
260,-81526364167.19551,48691939948.555435,7121780584.013532
261,-84587440479.50948,16049422529.574974,6406854683.651128
262,-75503714527.97919,-18642427503.44005,4803585857.877153
263,-52021447166.51061,-49721288237.52156,2318298322.256284
264,-15697738786.026077,-69034430796.49768,-711608604.0716743
265,25567710214.47673,-70338751961.19078,-3569218714.47858
266,61661971080.79085,-54794370566.738754,-5596023858.957029
267,86881366857.26341,-28748672054.46456,-6581897516.960974
268,100290863751.37024,1556497170.0365753,-6639732293.918964
269,103160405460.76405,31833293839.846096,-5977812227.604597
270,97322397100.80412,59439408019.67964,-4796260210.435638
271,84568404826.96196,82754504157.07814,-3263457231.106288
272,66514313148.13214,100735547877.70523,-1519420356.631962
273,44627736388.817635,112654353946.18622,314888663.4870846
274,20306535964.328197,117952969722.90178,2128098941.8875935
275,-5022014609.728855,116172989814.78148,3809648720.1754265
276,-29782102815.60433,106942028554.36118,5241258112.424357
277,-52100580872.76486,90027771502.76065,6288287908.417059
278,-69622667150.18181,65507966308.51851,6791955642.222384
279,-79328811221.64104,34168553169.631325,6568094026.314957
280,-77561523941.06134,-1682497320.740593,5432039865.78367
281,-60951624888.03986,-36952420679.39087,3297728711.5688715
282,-29364158938.279793,-63324965215.27652,391519326.42141724
283,10730280763.122726,-73072044804.24513,-2625303780.82408
284,49204154016.129814,-65272942464.18845,-5034289988.54817
285,79195737085.31192,-44972030102.64561,-6509235930.598622
286,98519569398.2876,-18077475407.562557,-7068100032.107894
287,107537799880.96065,10960641044.788921,-6861702906.724168
288,107496819008.02307,39182950899.50839,-6059087559.228766
289,99812515310.30042,64635737614.957306,-4812397203.194746
290,85848113416.65314,85964770988.25261,-3253193252.7472897
291,66887263442.86955,102153559768.58179,-1498030408.2992804
292,44181108861.10297,112366008440.82036,343868374.3430352
293,19030763262.673126,115856960436.20796,2162439385.8164635
294,-7098820961.233551,111934488850.94316,3837925936.94055
295,-32421888343.394863,99982277834.81747,5230783423.323687
296,-54616146269.38832,79588486976.2909,6170584264.297269
297,-70561261833.29597,50899030891.17024,6448149389.5261545
298,-76198452060.71349,15422727719.862091,5828756078.287867
299,-67182361702.36107,-22538008068.13421,4137230997.659624
300,-41684369301.13112,-54856046694.13448,1478803137.6758642
301,-4468732574.3530655,-72639046744.61494,-1568913218.18155
302,34747161161.71559,-72921152120.55695,-4257588382.271275
303,68232444066.319756,-59232426933.34726,-6158722861.486559
304,92645778282.21707,-36898382232.51105,-7194761995.761689
305,107428221386.66728,-10341873637.194832,-7452791912.650862
306,113188269294.01083,17287819610.81303,-7063628510.990047
307,110906151604.04497,43788124861.92027,-6156680886.52307
308,101634114062.94995,67552470666.90845,-4849397088.481325
309,86416536697.24179,87320311587.96457,-3248884835.626235
310,66303638459.52199,102013747289.8184,-1457476905.8096902
311,42413766541.132126,110633075891.8874,420051662.5076151
312,16037128543.721249,112196417550.27194,2267681706.3266964
313,-11205780013.699387,105729270575.97809,3947023525.7946634
314,-37126078642.69272,90346390004.75008,5283359538.289827
315,-58637217755.76686,65544622214.87808,6051429556.2146015
316,-71451790084.57263,31964780540.36603,5976288191.798917
317,-70428734276.33789,-7068825401.309719,4800656288.246431
318,-52115312082.81189,-43962522489.27411,2503624021.6250844
319,-19365146368.09885,-69028757336.70181,-445277231.0001149
320,18920217462.157665,-77379669954.52655,-3299038128.097424
321,54466476566.78856,-70885959246.7001,-5545000118.67535
322,82921242713.97922,-54067301404.640915,-7013663970.387416
323,102831469984.83841,-31131062527.740242,-7724890279.645578
324,114143725065.68681,-5280831126.759438,-7765784332.113725
325,117361520420.66907,21127526881.163788,-7237510028.6405325
326,113181239510.11682,46305097811.94821,-6238354910.87716
327,102362988038.60414,68802268157.0368,-4861350563.041703
328,85710503835.06758,87346277020.58965,-3197501354.535592
329,64110656458.611496,100726244445.19138,-1341741951.991911
330,38622614726.17841,107712670708.56424,598686248.4384494
331,10630954790.904282,107014493379.28062,2492551525.8427625
332,-17904017165.907536,97310220283.50041,4168401327.8011007
333,-44063004303.06467,77467356313.86713,5394583615.66608
334,-63513866169.469864,47228111751.4007,5867696588.507163
335,-70537049408.98854,8792902039.451912,5259008159.597475
336,-60197552917.074135,-31102674333.62098,3421955466.014041
337,-33314193145.531975,-62383847939.33406,697932010.3230662
338,2402987365.569687,-78446541797.26035,-2198879379.7756376
339,38487060448.158394,-79425044463.70348,-4693447999.239105
340,69761910632.52362,-68842602130.31989,-6531725103.296729
341,93944635363.0844,-50511618548.31239,-7665645929.010127
342,110323613654.2954,-27552217073.224594,-8134953107.651598
343,118904801881.73552,-2371668771.763134,-8008251080.97087
344,119999084820.52866,23136418584.22557,-7360438658.004148
345,114049557358.56737,47396402108.50816,-6266445355.347128
346,101578583859.89966,68996020217.50491,-4801991483.565167
347,83202827814.63385,86565806303.72789,-3048031857.4658365
348,59703990519.59563,98681867401.76485,-1098345859.2299368
349,32169959974.11134,103792149416.43454,928723995.6936119
350,2246558958.796749,100195187350.02098,2872459330.543231
351,-27441501284.558826,86176159343.10017,4504842295.539096
352,-52704443938.546234,60586099689.889565,5506891378.252636
353,-67487993938.10968,24401534092.949516,5492375670.159352
354,-65578922309.86995,-16791494893.018478,4194785481.678281
355,-45719367147.1698,-52956157706.74835,1812473539.362999
356,-14100951359.904564,-76047499173.70885,-1003358119.4490333
357,20973989137.096664,-84458107942.73058,-3639587043.4429812
358,53726268269.34868,-80566964785.38315,-5768519781.364024
359,81142161121.1474,-67629819038.822075,-7276360996.757261
360,101883756965.76253,-48549828150.90501,-8153892410.195921
361,115460161504.23256,-25681984511.316376,-8434271954.761117
362,121783933524.69083,-942649813.2783241,-8165813030.545304
363,120962295386.9512,24034883313.900574,-7402117746.144399
364,113213684854.19162,47760214510.71744,-6200343177.167056
365,98857691998.73816,68764767803.18176,-4623943570.078973
366,78364314297.29282,85491968506.57687,-2749148949.1100864
367,52477028320.41467,96195777149.1414,-676253464.0791471
368,22455118464.62065,98867744143.22705,1451751271.507872
369,-9485632901.74878,91283395077.49086,3420362654.9371386
370,-39479018610.9731,71449549507.3547,4908800102.995783
371,-61394799929.25339,39073393318.16174,5489677344.932277
372,-68003516127.216385,-1649807325.1491241,4787613923.113586
373,-56021198541.78085,-41147420395.62315,2849305336.2963486
374,-29858575310.94938,-70274897852.09425,235360638.8756547
375,2699523549.3309937,-85753758584.69444,-2429133803.262765
376,35519005969.89891,-88719283545.17924,-4756988531.90212
377,64986238097.32126,-81731958040.4557,-6573700538.315397
378,89195883272.0611,-67353288615.47641,-7821582405.894213
379,107182225003.17494,-47784288955.86255,-8496969733.48691
380,118463778073.28726,-24881014911.118984,-8619529463.800234
381,122807496156.37094,-263458303.576828,-8219225157.567546
382,120118460445.38585,24564661160.766064,-7332169388.751488
383,110405174895.64462,48099531217.45297,-6001547883.67701
384,93805182537.81953,68719520880.38477,-4282706054.912325
385,70684687092.9222,84560274173.01143,-2253498282.2712855
386,41860924082.08295,93393011860.83026,-32937990.858104706
387,9043591963.906765,92578813640.55542,2187329008.9238
388,-24392886689.463028,79364019993.43176,4098598565.734576
389,-52506181843.28314,52195064497.72893,5250613601.465286
390,-67357302037.20878,13692616472.384819,5174878918.238612
391,-63771829050.91115,-27443565385.333336,3764135350.655902
392,-44190835976.02055,-61356963792.550125,1464505948.0472665
393,-15550596442.390419,-83238507497.25677,-1113584959.1551552
394,15922442286.644203,-92932959609.61967,-3540073716.5122757
395,46170736661.93752,-92196823850.86469,-5587331624.540777
396,72804450813.87025,-83140217729.36397,-7151759733.010492
397,94425388769.25317,-67715339401.51256,-8193077938.625097
398,110179272332.3237,-47637650920.57794,-8701483876.057571
399,119503106090.61322,-24443577911.104862,-8682016376.761456
400,121992777360.33194,415164998.12013626,-8148176327.484461
401,117345200494.25023,25464886706.48614,-7120993928.076413
402,105359157114.56393,49089323115.27327,-5632502715.571872
403,86007106765.52429,69386590653.52756,-3734701467.170203
404,59627937811.24939,84003788062.94339,-1517417364.3023667
405,27350141724.804916,90000740977.0909,858903691.9784598
406,-8090346448.905388,83980117302.40123,3110972057.9639287
407,-41194552579.43944,63191250426.20695,4784924704.638758
408,-63651535056.04204,28565567011.35704,5338976657.795038
409,-68615203920.2193,-12440429922.649918,4516348676.431309
410,-56454886389.62302,-49677866167.648766,2629816292.4182806
411,-32964055480.447823,-77015076985.39514,249161475.17130995
412,-4194273452.72773,-93016022386.535,-2171220897.1070867
413,25528861169.77806,-98559473643.57988,-4360510689.434711
414,53435350396.593735,-95213893186.99701,-6173774723.962339
415,77755878051.88443,-84598478823.9759,-7535928053.577687
416,97300966370.65051,-68213770040.89124,-8408164276.426602
417,111202438797.71962,-47445849781.550064,-8770399886.06319
418,118764687008.07854,-23631210260.928936,-8612943959.51515
419,119386172091.77547,1850814887.249817,-7933750323.552779
420,112535419640.90965,27459776218.569443,-6740127283.799986
421,97791831061.81401,51339060098.644936,-5055920297.604878
422,75000341261.76724,71113802339.9682,-2937810280.490795
423,44657902352.007744,83669613665.9934,-508004110.55125237
424,8741735631.22017,85110980684.82178,1987964134.7674751
425,-27931121564.815598,71605431379.46164,4112204936.548229
426,-57033576707.203545,42350666426.16325,5272714503.293742
427,-70337149178.30534,3239186070.6729126,5073900088.138058
428,-66122356167.01134,-35719937589.54824,3681776677.260947
429,-48793263066.0108,-67334868674.99608,1601175301.0698571
430,-23967608239.08995,-88951920686.9518,-708671064.5627065
431,3947320201.348812,-100535700641.58379,-2945459321.104463
432,31921398234.930656,-103046176501.11995,-4929234431.15172
433,57891186054.73071,-97699953815.07617,-6553398677.425348
434,80383901882.60168,-85717827540.0343,-7751852899.700714
435,98264090091.3399,-68275442677.85943,-8480279856.794645
436,110574967795.09831,-46535966749.528984,-8706223660.343466
