,Position X (m),Position Y (m),Position Z (m)
205,4537825892992.921,-358654766817.72437,-70887778896.745
206,4538349724544.326,-353988943334.3842,-70872083513.76488
207,4538868775668.227,-349322744696.1128,-70856313467.38838
208,4539383046290.166,-344656175845.6604,-70840468781.35542
209,4539892536340.824,-339989241725.1712,-70824549479.48122
210,4540397245756.023,-335321947276.1757,-70808555585.65614
211,4540897174476.746,-330654297439.58704,-70792487123.84547
212,4541392322449.154,-325986297155.7077,-70776344118.08926
213,4541882689624.575,-321317951364.2421,-70760126592.50272
214,4542368275959.47,-316649265004.29565,-70743834571.27657
215,4542849081415.409,-311980243014.363,-70727468078.67711
216,4543325105959.066,-307310890332.31586,-70711027139.04608
217,4543796349562.218,-302641211895.3925,-70694511776.80052
218,4544262812201.738,-297971212640.18854,-70677922016.43266
219,4544724493859.605,-293300897502.6486,-70661257882.50993
220,4545181394522.899,-288630271418.0586,-70644519399.6749
221,4545633514183.798,-283959339321.0354,-70627706592.64523
222,4546080852839.592,-279288106145.5177,-70610819486.21312
223,4546523410492.692,-274616576824.76614,-70593858105.24533
224,4546961187150.624,-269944756291.358,-70576822474.68349
225,4547394182826.028,-265272649477.181,-70559712619.54405
226,4547822397536.66,-260600261313.42725,-70542528564.91829
227,4548245831305.394,-255927596730.58633,-70525270335.9722
228,4548664484160.227,-251254660658.43744,-70507937957.94641
229,4549078356134.299,-246581458026.0431,-70490531456.15594
230,4549487447265.916,-241907993761.7531,-70473050855.99014
231,4549891757598.547,-237234272793.21658,-70455496182.913
232,4550291287180.794,-232560300047.3844,-70437867462.46358
233,4550686036066.376,-227886080450.5013,-70420164720.25621
234,4551076004314.117,-223211618928.09644,-70402387981.98042
235,4551461191987.945,-218536920404.9754,-70384537273.40094
236,4551841599156.887,-213861989805.21326,-70366612620.35771
237,4552217225895.06,-209186832052.14368,-70348614048.76582
238,4552588072281.688,-204511452068.34933,-70330541584.6148
239,4552954138401.1045,-199835854775.6607,-70312395253.96867
240,4553315424342.745,-195160045095.1502,-70294175082.96606
241,4553671930201.148,-190484027947.12546,-70275881097.82022
242,4554023656075.958,-185807808251.1228,-70257513324.81892
243,4554370602071.922,-181131390925.90143,-70239071790.32443
244,4554712768298.892,-176454780889.43756,-70220556520.77345
245,4555050154871.827,-171777983058.91833,-70201967542.67711
246,4555382761910.799,-167101002350.73456,-70183304882.62074
247,4555710589541.002,-162423843680.47443,-70164568567.2637
248,4556033637892.783,-157746511962.92618,-70145758623.33913
249,4556351907101.637,-153069012112.09018,-70126875077.6542
250,4556665397308.184,-148391349041.18417,-70107917957.09055
251,4556974108658.144,-143713527662.63766,-70088887288.60431
252,4557278041302.321,-139035552888.0838,-70069783099.22633
253,4557577195396.593,-134357429628.34708,-70050605416.06207
254,4557871571101.912,-129679162793.43086,-70031354266.29086
255,4558161168584.315,-125000757292.51439,-70012029677.16588
256,4558445988014.918,-120322218033.94647,-69992631676.01427
257,4558726029569.908,-115643549925.2381,-69973160290.23715
258,4559001293430.551,-110964757873.05518,-69953615547.3096
259,4559271779783.184,-106285846783.21161,-69933997474.78053
260,4559537488819.22,-101606821560.66281,-69914306100.27269
261,4559798420735.147,-96927687109.49944,-69894541451.48257
262,4560054575732.528,-92248448332.9411,-69874703556.18039
263,4560305954018.001,-87569110133.32951,-69854792442.20992
264,4560552555803.28,-82889677412.12013,-69834808137.48842
265,4560794381305.176,-78210155069.87392,-69814750670.00633
266,4561031430745.617,-73530548006.25691,-69794620067.82709
267,4561263704351.662,-68850861120.05159,-69774416359.08745
268,4561491202355.476,-64171099309.16501,-69754139571.99812
269,4561713924994.3,-59491267470.62215,-69733789734.84412
270,4561931872510.449,-54811370500.552864,-69713366875.98407
271,4562145045151.315,-50131413294.18902,-69692871023.85013
272,4562353443169.36,-45451400745.86019,-69672302206.94801
273,4562557066822.112,-40771337748.98824,-69651660453.85706
274,4562755916372.163,-36091229196.08141,-69630945793.23015
275,4562949992087.163,-31411079978.728096,-69610158253.7937
276,4563139294239.822,-26730894987.590363,-69589297864.34755
277,4563323823107.904,-22050679112.397327,-69568364653.7649
278,4563503578974.228,-17370437241.938496,-69547358650.99225
279,4563678562126.664,-12690174264.057236,-69526279885.04932
280,4563848772858.138,-8009895065.644322,-69505128385.02895
281,4564014211466.624,-3329604532.631218,-69483904180.09702
282,4564174878255.153,1350692450.0176172,-69462607299.49225
283,4564330773531.823,6030990998.312076,-69441237772.52596
284,4564481897609.819,10711286229.235348,-69419795628.58202
285,4564628250807.419,15391573260.737028,-69398280897.11731
286,4564769833447.979,20071847211.73048,-69376693607.66139
287,4564906645859.918,24752103202.092346,-69355033789.81654
288,4565038688376.707,29432336352.66785,-69333301473.25781
289,4565165961336.8545,34112541785.277275,-69311496687.73293
290,4565288465083.905,38792714622.72223,-69289619463.06223
291,4565406199966.433,43472849988.79186,-69267669829.13861
292,4565519166338.036,48152943008.269165,-69245647815.92752
293,4565627364557.339,52832988806.93745,-69223553453.46689
294,4565730794987.983,57512982511.58691,-69201386771.86708
295,4565829457998.63,62192919250.02127,-69179147801.31088
296,4565923353962.953,66872794151.064445,-69156836572.05342
