,Position X (m),Position Y (m),Position Z (m)
408,-33153712395.056957,-34321761850.6019,2113888710.6178417
409,20024184782.448185,-47926824235.23758,-4810272094.25637
410,63539504751.89447,-29156291622.675858,-8737812871.14342
411,88487755356.65399,-34280136.582229614,-9922329875.541008
412,99667949920.99953,29701309003.018562,-9483415289.792206
413,101131334067.01096,56780238569.46038,-8078397818.249924
414,95487451620.3692,79952104692.99117,-6080913359.075605
415,84463083436.78345,98611012928.24533,-3725324146.879746
416,69290796209.55414,112341579909.58575,-1177922382.5867915
417,50942066657.73184,120738654642.76643,1425704049.1236076
418,30287022078.066895,123311530748.40727,3956680908.390501
419,8241502608.56403,119407703182.64282,6271455337.37372
420,-14034590916.14473,108128836487.76724,8184036443.955552
421,-34769783589.79937,88236710361.61569,9418144727.86762
422,-50746226838.63117,58148579180.38169,9510671841.936508
423,-55219130785.344696,16777454999.168785,7620600316.764339
424,-34435260643.77434,-30050377418.796204,2500626075.696266
425,14230051070.373276,-52675805673.15173,-4427546150.303113
426,57893928258.778885,-45846615319.37054,-9066440430.466091
427,88217966288.89603,-26563730943.71238,-11442881168.089714
428,107056374970.09692,-3096270136.0788727,-12251443267.446924
429,116706142919.17819,20998812103.671555,-11963793918.120972
430,118855221218.66415,43950157110.224304,-10877547542.425985
431,114693559445.23486,64689752917.56256,-9191986344.12645
432,105083835486.59576,82421516148.24924,-7052831671.522166
433,90688282694.0672,96413900555.974,-4578977082.47938
434,72067613294.5871,105866444640.32544,-1881753685.8749328
435,49784005644.929504,109783861977.80867,915963922.6413054
436,24560329767.681053,106811778737.9757,3651945956.6609683
437,-2379876395.5343895,94983940268.67984,6070650151.179274
438,-28411983958.74254,71365672335.81815,7698588783.615213
439,-46810248302.2805,32183087160.304886,7540405807.950992
440,-40545221979.326416,-20507261410.895393,3751513884.545611
441,-1569148800.213623,-55436648554.05893,-2776988897.826514
442,40272781696.48663,-62865707937.353516,-8035948827.231964
443,74135974735.20331,-55319193768.27049,-11503252082.462486
444,99185304456.54831,-40245002351.23296,-13515925060.453382
445,116202139068.94444,-21407689873.23303,-14383133884.145535
446,126009610625.49065,-924645815.3542404,-14323022201.90173
447,129241671058.17096,19828987250.028698,-13488725529.337013
448,126344627158.73315,39807948069.367096,-11992541615.179365
449,117613090107.37268,58074632042.2749,-9923007058.632286
450,103228697302.78822,73640646361.86557,-7358582719.125448
451,83308935080.9906,85302934836.24373,-4382820193.124106
452,58003150958.132416,91407436038.05022,-1109187799.6923175
453,27756885920.09668,89432647546.22824,2264209986.843487
454,-5807553312.757938,75220352407.06453,5308303803.276136
455,-36605464213.620026,42160147012.932755,6936634423.555361
